,z0,z1,z2,z3,z4,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
4151,23.7507187624,23.7499926393,23.7509148935,23.7503850665,23.7491030808,2.2,771.0,11102.9719009,23.7504452928,21.9584371583,23.75,23.75,23.75,23.75,23.75,23.75,5.19325890533,48596.9278306
4152,23.9115622628,23.9113072283,23.9079806158,23.909095747,23.905582275,2.25,780.833333333,11102.9719009,23.9102970394,21.9970596579,23.92,23.92,23.92,23.92,23.92,23.92,5.14787389457,62616.1025769
4153,23.9199332139,23.9193490056,23.9196559567,23.9200064791,23.9204741649,2.3,790.666666667,11102.9719009,23.9198885206,22.0591385304,23.92,23.92,23.92,23.92,23.92,23.92,5.30162490044,46306.6302817
4154,23.9197819524,23.9199478235,23.9195905274,23.9200361417,23.9210148265,2.35,800.5,11102.9719009,23.9199398879,22.1261060852,23.92,23.92,23.92,23.92,23.92,23.92,5.31630924794,54173.2717514
4155,23.9198297776,23.9199904877,23.918434291,23.9212304396,23.9216596262,2.4,810.333333333,11102.9719009,23.9200579027,22.186074267,23.92,23.92,23.92,23.92,23.92,23.92,5.38556124271,52684.4045465
4156,23.9200427578,23.9199939756,23.9198762813,23.9218998847,23.9210075625,2.45,820.166666667,11102.9719009,23.9202987384,22.2378874906,23.92,23.92,23.92,23.92,23.92,23.92,5.44338063699,52574.7979821
4157,23.9191352179,23.9199944451,23.9212706778,23.9204250985,23.9215756884,2.5,830.0,11102.9719009,23.9198249107,22.2849817716,23.92,23.92,23.92,23.92,23.92,23.92,5.50164251109,52505.0323062
4158,23.9206584285,23.9199946866,23.9190845285,23.9199701697,23.9190198785,2.55,834.833333333,11102.9719009,23.9201842661,22.32983195,23.92,23.92,23.92,23.92,23.92,23.92,5.55234909768,52711.2531678
4159,23.9207516482,23.9199949041,23.9203561642,23.9211702578,23.9212886552,2.6,839.666666667,11102.9719009,23.9206705828,22.3733538633,23.92,23.92,23.92,23.92,23.92,23.92,5.59929565204,52679.5620905
4160,23.9199447645,23.9199950963,23.9210184358,23.9200669285,23.9211133924,2.65,844.5,11102.9719009,23.9201659811,22.4155588572,23.92,23.92,23.92,23.92,23.92,23.92,5.6446426049,52691.3103784
4161,23.9192933129,23.9199952585,23.9217477341,23.9192616957,23.9199113662,2.7,849.333333333,11102.9719009,23.9196882682,22.4561774005,23.92,23.92,23.92,23.92,23.92,23.92,5.69055946257,52800.9509169
4162,23.9192100557,23.9199953738,23.9220288513,23.9198589932,23.9193926857,2.75,854.166666667,11102.9719009,23.9196744357,22.4950535907,23.92,23.92,23.92,23.92,23.92,23.92,5.73423102466,52893.8947994
4163,23.9196262936,23.9199954523,23.9207815562,23.9182352743,23.9197305807,2.8,859.0,11102.9719009,23.9196828158,22.532252635,23.92,23.92,23.92,23.92,23.92,23.92,5.77611874112,52946.4361719
4164,23.59616168,23.6092304205,23.5980324992,23.5940438752,23.5995922112,2.84166666667,863.833333333,11102.9719009,23.599418332,22.576808702,23.59,23.59,23.59,23.59,23.59,23.59,6.7531048546,36343.468755
4165,23.5900018428,23.5903090198,23.5900237204,23.5909204853,23.5918224233,2.88333333333,868.666666667,11102.9719009,23.5903211209,22.5707567261,23.59,23.59,23.59,23.59,23.59,23.59,5.91989134316,59067.6830339
4166,23.5900072909,23.5900409052,23.5884639675,23.5894200772,23.5876953789,2.925,873.5,11102.9719009,23.5896490023,22.5537388261,23.59,23.59,23.59,23.59,23.59,23.59,6.02794982308,41951.6869333
4167,23.5898052664,23.5900031967,23.5894447813,23.5893991605,23.5898124422,2.96666666667,878.333333333,11102.9719009,23.5898005918,22.5515194857,23.59,23.59,23.59,23.59,23.59,23.59,6.0555620189,45827.8521159
4168,23.5899197641,23.5899982644,23.5908859708,23.5901324761,23.5899566215,3.00833333333,883.166666667,11102.9719009,23.5900324679,22.5656278233,23.59,23.59,23.59,23.59,23.59,23.59,6.09087362686,45978.6272368
4169,23.5899944556,23.589997955,23.5892351385,23.5912241044,23.5879478283,3.05,888.0,11102.9719009,23.5898435611,22.5881244363,23.59,23.59,23.59,23.59,23.59,23.59,6.12791683202,46021.6998103
4170,23.5897811906,23.5899982705,23.5920877793,23.5888047357,23.5908865412,3.09166666667,888.75,11102.9719009,23.5900434716,22.6121423021,23.59,23.59,23.59,23.59,23.59,23.59,6.15622475629,46110.6509306
4171,23.589340161,23.5899986545,23.5881417916,23.5899297192,23.5884596007,3.13333333333,889.5,11102.9719009,23.5893964005,22.6346416947,23.59,23.59,23.59,23.59,23.59,23.59,6.18137018261,46120.9978179
4172,23.5903726131,23.5899989681,23.5904670197,23.5892025467,23.5889015075,3.175,890.25,11102.9719009,23.5900665109,22.6548614784,23.59,23.59,23.59,23.59,23.59,23.59,6.20150471053,46282.2335004
4173,23.5904564799,23.5899992252,23.5917820961,23.5882460765,23.5901749563,3.21666666667,891.0,11102.9719009,23.5902513601,22.6740239726,23.59,23.59,23.59,23.59,23.59,23.59,6.22340531015,46188.1696159
4174,23.5898301036,23.5899993969,23.5903021955,23.5883541201,23.5900167999,3.25833333333,891.75,11102.9719009,23.5898304533,22.6928769315,23.59,23.59,23.59,23.59,23.59,23.59,6.24371845655,46178.8840655
4175,23.5891678825,23.5899995109,23.589937087,23.5894024625,23.5881710581,3.3,892.5,11102.9719009,23.5893937153,22.7114573097,23.59,23.59,23.59,23.59,23.59,23.59,6.26265073121,46161.6462144
4176,23.2672526773,23.2981687101,23.2685244217,23.2639058069,23.2693672042,3.35,893.25,11102.9719009,23.2760801274,22.7395329859,23.26,23.26,23.26,23.26,23.26,23.26,7.50571056101,33980.3870716
4177,23.2606234534,23.2611796401,23.2597855336,23.2594770872,23.2578063946,3.4,894.0,11102.9719009,23.2604185417,22.7128588823,23.26,23.26,23.26,23.26,23.26,23.26,6.42680340236,52164.1713959
4178,23.2593673462,23.2602127741,23.2606047502,23.2593206601,23.2589038326,3.45,894.75,11102.9719009,23.2596873365,22.6730702719,23.26,23.26,23.26,23.26,23.26,23.26,6.52761427079,35471.6839157
4179,23.2596307257,23.2600410255,23.2587450454,23.2612288565,23.2599934847,3.5,895.5,11102.9719009,23.2598223636,22.6505805849,23.26,23.26,23.26,23.26,23.26,23.26,6.52023547203,39060.8826816
4180,23.2592828251,23.2600106818,23.2591116097,23.2603421111,23.2621335154,3.55,896.25,11102.9719009,23.2598037743,22.6484361224,23.26,23.26,23.26,23.26,23.26,23.26,6.53002545865,38986.3697559
4181,23.2597023005,23.260005495,23.2614042309,23.2600030895,23.2626227026,3.6,897.0,11102.9719009,23.2601804198,22.6575336222,23.26,23.26,23.26,23.26,23.26,23.26,6.54418068488,38991.4000852
4182,23.2600698751,23.2600049039,23.2605214532,23.2599592296,23.2597063313,3.65,893.333333333,11102.9719009,23.2600442167,22.6696763403,23.26,23.26,23.26,23.26,23.26,23.26,6.54795442103,38827.9285633
4183,23.2598952544,23.2600051963,23.2596274958,23.2595727433,23.2604271508,3.7,889.666666667,11102.9719009,23.2599376672,22.6811896579,23.26,23.26,23.26,23.26,23.26,23.26,6.54900203215,38705.5453661
4184,23.2609188401,23.2600055905,23.2611649955,23.2587462636,23.2582801154,3.75,886.0,11102.9719009,23.2602959659,22.6915323076,23.26,23.26,23.26,23.26,23.26,23.26,6.54905686078,38621.9822114
4185,23.2605159617,23.2600059151,23.2614291028,23.259873514,23.2602206792,3.8,882.333333333,11102.9719009,23.2603532362,22.701184679,23.26,23.26,23.26,23.26,23.26,23.26,6.54793294753,38364.3948404
4186,23.2608618421,23.2600061535,23.259050614,23.2590605354,23.2594392739,3.85,878.666666667,11102.9719009,23.260234397,22.7103746237,23.26,23.26,23.26,23.26,23.26,23.26,6.54379891201,38209.0796877
4187,23.259910092,23.2600063354,23.2588521323,23.2615078269,23.2587604615,3.9,875.0,11102.9719009,23.2598627753,22.7190203147,23.26,23.26,23.26,23.26,23.26,23.26,6.53647785368,37941.0557233
4188,23.2797324335,23.2765013385,23.279009595,23.277867236,23.2780366654,3.94166666667,871.333333333,11102.9719009,23.2783941853,22.7279737144,23.28,23.28,23.28,23.28,23.28,23.28,6.50693287061,39304.9544727
4189,23.2799673347,23.2793879517,23.2817419789,23.2812099059,23.2798085612,3.98333333333,867.666666667,11102.9719009,23.2799646655,22.7406621054,23.28,23.28,23.28,23.28,23.28,23.28,6.52100910506,36933.6665211
4190,23.2806028709,23.2798974022,23.2803644154,23.279879483,23.2810903912,4.025,864.0,11102.9719009,23.2803581326,22.7544052864,23.28,23.28,23.28,23.28,23.28,23.28,6.50741795963,37561.0127124
4191,23.280944003,23.2799869128,23.2794858191,23.2803647184,23.2819400428,4.06666666667,860.333333333,11102.9719009,23.2805827995,22.7670262302,23.28,23.28,23.28,23.28,23.28,23.28,6.50215202163,36980.2510113
4192,23.2794578234,23.2800028143,23.278997246,23.2790509082,23.2803997012,4.10833333333,856.666666667,11102.9719009,23.2796544554,22.7780597813,23.28,23.28,23.28,23.28,23.28,23.28,6.49444475927,36450.9103423
4193,23.2792748154,23.2800058873,23.2782618219,23.2797639401,23.2809076931,4.15,853.0,11102.9719009,23.279600495,22.7877512375,23.28,23.28,23.28,23.28,23.28,23.28,6.48538837242,36199.739303
4194,23.280055206,23.2800065999,23.2812271092,23.2801054748,23.2815289077,4.19166666667,826.166666667,11102.9719009,23.2802512492,22.7962128782,23.28,23.28,23.28,23.28,23.28,23.28,6.43740962989,35911.4543975
4195,23.2810525435,23.2800068257,23.2792365473,23.2791873934,23.2800864214,4.23333333333,799.333333333,11102.9719009,23.2804076914,22.8034523438,23.28,23.28,23.28,23.28,23.28,23.28,6.37150918814,35538.7424494
4196,23.280281502,23.2800069134,23.2784561246,23.2801570306,23.2790852279,4.275,772.5,11102.9719009,23.2799549585,22.8093339402,23.28,23.28,23.28,23.28,23.28,23.28,6.30294991159,35148.9627405
4197,23.2805913547,23.280006923,23.2780589901,23.2794552903,23.2794664406,4.31666666667,745.666666667,11102.9719009,23.2800667218,22.8136581395,23.28,23.28,23.28,23.28,23.28,23.28,6.2328035714,34915.3820637
4198,23.2801704968,23.2800068759,23.2809761727,23.2799349951,23.2804674577,4.35833333333,718.833333333,11102.9719009,23.2801964734,22.8164381979,23.28,23.28,23.28,23.28,23.28,23.28,6.16158040146,34544.2193638
4199,23.2794554413,23.2800067875,23.2788442847,23.2805705953,23.2782909867,4.4,692.0,11102.9719009,23.2795255307,22.8177289643,23.28,23.28,23.28,23.28,23.28,23.28,6.08967555139,34202.8180857
4200,23.7535788289,23.7505930507,23.7476640094,23.7483629606,23.7467308626,4.30833333333,665.166666667,11102.9719009,23.7514939318,22.8319866152,23.76,23.76,23.76,23.76,23.76,23.76,6.12630496478,47510.4224817
4201,23.7597795583,23.7596731537,23.7601630369,23.7597222294,23.759082832,4.21666666667,638.333333333,11102.9719009,23.7597178189,22.9176389673,23.76,23.76,23.76,23.76,23.76,23.76,5.5896888673,49545.4132979
4202,23.7591892869,23.7599914454,23.7596888136,23.7595153322,23.7586682618,4.125,611.5,11102.9719009,23.7593591931,22.9763759178,23.76,23.76,23.76,23.76,23.76,23.76,5.51488359357,49218.1522489
4203,23.7607539758,23.7599933668,23.7608305272,23.7599935509,23.758673642,4.03333333333,584.666666667,11102.9719009,23.7603556303,22.9921622756,23.76,23.76,23.76,23.76,23.76,23.76,5.47029943277,43952.1485169
4204,23.7591295603,23.7599926455,23.760204169,23.7600002563,23.7607832229,3.94166666667,557.833333333,11102.9719009,23.7596051236,22.9803882322,23.76,23.76,23.76,23.76,23.76,23.76,5.3963725087,43644.9396585
4205,23.7596503658,23.7599921982,23.7584266846,23.7595468779,23.7603418572,3.85,531.0,11102.9719009,23.7596645747,22.9573987779,23.76,23.76,23.76,23.76,23.76,23.76,5.32379046404,43924.8330547
4206,23.7594021947,23.7599921233,23.7607113266,23.7601908958,23.7596602441,3.75833333333,494.083333333,11102.9719009,23.7596942682,22.9312306877,23.76,23.76,23.76,23.76,23.76,23.76,5.2406262856,44024.6305128
4207,23.7590871328,23.7599923235,23.7602503345,23.7612462105,23.7592191592,3.66666666667,457.166666667,11102.9719009,23.7594965887,22.903555473,23.76,23.76,23.76,23.76,23.76,23.76,5.15626641571,44288.091137
4208,23.7594415977,23.7599926877,23.760538937,23.7617375669,23.7590364475,3.575,420.25,11102.9719009,23.7597470481,22.8736762386,23.76,23.76,23.76,23.76,23.76,23.76,5.07492451748,44619.9936609
4209,23.7604083854,23.759993413,23.7611464929,23.7596365192,23.7594859816,3.48333333333,383.333333333,11102.9719009,23.7602698751,22.8404276874,23.76,23.76,23.76,23.76,23.76,23.76,4.97370578685,45104.7035084
4210,23.7590620688,23.7599464509,23.7595285795,23.7600034834,23.7594634213,3.39166666667,346.416666667,11102.9719009,23.7593153769,22.8049936792,23.76,23.76,23.76,23.76,23.76,23.76,4.93949580529,45801.4107672
4211,23.7600364676,23.7596578162,23.7614280227,23.7607983817,23.7600092201,3.3,309.5,11131.472238,23.7601900658,22.7687562516,23.76,23.76,23.76,23.76,23.76,23.76,4.94362091823,47145.4493984
4212,23.5697577532,23.5706343388,23.5749756293,23.5679510648,23.5762727911,3.3,272.583333333,11150.1361027,23.5709179148,22.7371538607,23.56,23.56,23.56,23.56,23.56,23.56,4.92830709531,29903.2297011
4213,23.5611275507,23.5608217685,23.5613737581,23.5605391098,23.5607568431,3.3,235.666666667,11150.1361027,23.5610309197,22.6895215754,23.56,23.56,23.56,23.56,23.56,23.56,4.9394878638,51757.0870735
4214,23.5603242013,23.5592860673,23.5611701182,23.5601805073,23.5609948911,3.3,198.75,11150.1361027,23.5603636913,22.6396314179,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,42144.6397155
4215,23.5603341313,23.5603626166,23.5582224782,23.5587866921,23.5594670193,3.3,161.833333333,11150.1361027,23.5599234794,22.5987396024,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,44931.3868621
4216,23.5591050989,23.5588970527,23.5603906891,23.5610092705,23.5580785143,3.3,124.916666667,11150.1361027,23.5592379347,22.5672476762,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,45565.2054586
4217,23.5599789358,23.5605144847,23.560371486,23.5602496739,23.5576359648,3.3,88.0,11150.1361027,23.5598311665,22.5409085373,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,46417.8677799
4218,23.5598336627,23.5597981875,23.5620618137,23.5601058536,23.5605095398,3.3,83.75,11150.1361027,23.5601359141,22.5164766477,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,46453.6399818
4219,23.5598740361,23.5606510907,23.5608123315,23.5585466838,23.5612981914,3.3,79.5,11168.7999675,23.5600958449,22.4928208732,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,46501.737214
4220,23.5596115933,23.558775592,23.5619909023,23.5594332494,23.5596911654,3.3,75.25,11197.3003045,23.5597479679,22.4701158074,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,46452.4609869
4221,23.5602750635,23.5611333791,23.5602636776,23.5589921306,23.5590006098,3.3,71.0,11244.4645284,23.5601205452,22.4488465766,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,46466.2831307
4222,23.5592871347,23.5596374866,23.5610527365,23.5597245892,23.5616355903,3.3,66.75,11244.4645284,23.5597816515,22.4294327442,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,46266.2830105
4223,23.5601836466,23.5608296684,23.5590407472,23.5602990764,23.5593298255,3.3,62.5,11244.4645284,23.5600546532,22.4119144073,23.56,23.56,23.56,23.56,23.56,23.56,4.90549364321,46317.8501374
4224,23.8355080294,23.8348623677,23.8270266867,23.8340928447,23.8192929561,3.25833333333,58.25,11291.6287522,23.8327694634,22.3958906789,23.85,23.85,23.85,23.85,23.85,23.85,5.00279044823,71815.5186182
4225,23.8497431684,23.84999136,23.8493402813,23.8507029505,23.8467589351,3.21666666667,54.0,11310.292617,23.8494735504,22.4065883905,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,41915.612533
4226,23.8509118713,23.849724651,23.8486468603,23.8498048132,23.847816807,3.175,49.75,11338.792954,23.8501518035,22.4228847131,23.85,23.85,23.85,23.85,23.85,23.85,4.92369251342,56238.5420018
4227,23.8499720249,23.8497343226,23.8499191837,23.8500289056,23.8496097905,3.13333333333,45.5,11338.792954,23.8499078016,22.4271918084,23.85,23.85,23.85,23.85,23.85,23.85,4.91069112938,53449.3591323
4228,23.850245099,23.8500951457,23.8477341376,23.8490050771,23.850801614,3.09166666667,41.25,11385.9571778,23.849958893,22.418653877,23.85,23.85,23.85,23.85,23.85,23.85,4.91022382082,53471.389449
4229,23.8500590389,23.8495581715,23.8503442778,23.8493332285,23.848983742,3.05,37.0,11385.9571778,23.8498609552,22.4033804015,23.85,23.85,23.85,23.85,23.85,23.85,4.91232057154,53601.7536293
4230,23.8494987153,23.8507993471,23.8486898916,23.8491520233,23.8504134006,3.00833333333,33.9166666667,11385.9571778,23.8496258826,22.3860996436,23.85,23.85,23.85,23.85,23.85,23.85,4.91244596585,53708.0082373
4231,23.8489375492,23.8506128541,23.8492091071,23.851446646,23.850413093,2.96666666667,30.8333333333,11385.9571778,23.8494882548,22.3685783076,23.85,23.85,23.85,23.85,23.85,23.85,4.91326576023,53828.1033158
4232,23.8498873842,23.8503725671,23.8485747028,23.8492943785,23.8503598697,2.925,27.75,11385.9571778,23.8498179583,22.3508785268,23.85,23.85,23.85,23.85,23.85,23.85,4.91241151209,53954.196747
4233,23.8499571081,23.851475053,23.8513248276,23.8488392208,23.8518078039,2.88333333333,24.6666666667,11385.9571778,23.8503535079,22.3329514667,23.85,23.85,23.85,23.85,23.85,23.85,4.91498794981,54046.1746972
4234,23.8492308737,23.8496939595,23.8522116408,23.8487196432,23.8515423994,2.84166666667,21.5833333333,11385.9571778,23.8497725902,22.3147638715,23.85,23.85,23.85,23.85,23.85,23.85,4.91505033167,54066.9759351
4235,23.8510503117,23.8485013596,23.8491069234,23.8511348335,23.8502636184,2.8,18.5,11385.9571778,23.8505336785,22.2962406099,23.85,23.85,23.85,23.85,23.85,23.85,4.91578634948,54518.5415499
4236,24.2350091242,24.2334131371,24.2294510207,24.2296881595,24.2286444817,2.70833333333,0.0,11385.9571778,24.2330877134,22.3112224341,24.24,24.24,24.24,24.24,24.24,24.24,5.08936577727,116162.551829
4237,24.2398942335,24.2396727463,24.2398205431,24.2396076778,24.2394566578,2.61666666667,0.0,11385.9571778,24.2397909442,22.3575189976,24.24,24.24,24.24,24.24,24.24,24.24,5.01216400804,69702.2961604
4238,24.2393500295,24.2392533513,24.2392330925,24.2405673155,24.2419154305,2.525,0.0,11385.9571778,24.2397225494,22.3897242208,24.24,24.24,24.24,24.24,24.24,24.24,5.00176344881,68780.9414899
4239,24.2395617707,24.2391883143,24.2405894085,24.241397754,24.2395207369,2.43333333333,0.0,11385.9571778,24.23977809,22.3995259941,24.24,24.24,24.24,24.24,24.24,24.24,4.96795815377,63492.1387398
4240,24.2394867687,24.2401670026,24.2409929079,24.2396386913,24.23824273,2.34166666667,0.0,11385.9571778,24.2395715729,22.3972819372,24.24,24.24,24.24,24.24,24.24,24.24,4.95801269116,62803.798018
4241,24.2398306883,24.2412418889,24.2403359292,24.2409735238,24.2395186577,2.25,0.0,11385.9571778,24.2400801221,22.3928011235,24.24,24.24,24.24,24.24,24.24,24.24,4.95028319988,62359.5276932
4242,24.2408579276,24.2395622654,24.2390845274,24.239588001,24.2423616568,2.15833333333,0.0,11385.9571778,24.240623189,22.3897195688,24.24,24.24,24.24,24.24,24.24,24.24,4.93988580231,61800.1862147
4243,24.2401083494,24.2393091663,24.2396580163,24.2407736505,24.2395741372,2.06666666667,0.0,11385.9571778,24.2399823794,22.387997567,24.24,24.24,24.24,24.24,24.24,24.24,4.93218798883,61233.6275758
4244,24.2389677761,24.2405773211,24.2377655808,24.2392263846,24.2399662964,1.975,0.0,11385.9571778,24.2391451205,22.3865048322,24.24,24.24,24.24,24.24,24.24,24.24,4.92172765972,60682.4606701
4245,24.2407880499,24.2401320183,24.2384301442,24.2409409402,24.2411081989,1.88333333333,0.0,11385.9571778,24.2405478705,22.3848422149,24.24,24.24,24.24,24.24,24.24,24.24,4.91358480998,60337.1747804
4246,24.2394135699,24.2397012671,24.2379630162,24.2416189781,24.238034933,1.79166666667,0.0,11385.9571778,24.2393217384,22.3833760646,24.24,24.24,24.24,24.24,24.24,24.24,4.90549364321,59446.2476931
4247,24.238965803,24.2410122025,24.2396415495,24.2415991912,24.2423400731,1.7,0.0,11385.9571778,24.2398078543,22.3823466388,24.24,24.24,24.24,24.24,24.24,24.24,4.90549364321,59051.1294778
4248,24.3441255566,24.343848891,24.3403579898,24.3454137063,24.3402138791,1.50833333333,0.0,10247.0590484,24.343433364,22.3762753708,24.35,24.35,24.35,24.35,24.35,24.35,4.96649878776,70340.7667848
4249,24.3501737397,24.3504140457,24.3513080692,24.3498271654,24.3499168138,1.31666666667,0.0,10247.0590484,24.3502489885,22.3709768784,24.35,24.35,24.35,24.35,24.35,24.35,4.91530307702,59508.5856708
4250,24.3491893823,24.3512827615,24.3522282366,24.3492777416,24.3522389581,1.125,0.0,10247.0590484,24.350020875,22.362884332,24.35,24.35,24.35,24.35,24.35,24.35,4.95605885148,65568.0077124
