,z0,z1,z2,z3,z4,z5,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp,m,rh
5429,20.5096381781,20.5096036826,23.3692493516,20.5098882872,20.5098361954,20.5098288973,-5.85,0.0,3874.47383448,20.5098125122,19.5162065142,20.51,20.51,20.51,20.51,20.51,20.51,20.51,1.52671678256,19254.3001366
5430,20.5096474178,20.5096078054,23.3660297117,20.5098851086,20.5098400761,20.5098296058,-5.89166666667,0.0,3874.47383448,20.5098125424,19.5205994038,20.51,20.51,20.51,20.51,20.51,20.51,20.51,1.5256256868,19230.4198949
5431,20.5096565909,20.5096123492,23.3627350514,20.5098823817,20.5098441046,20.509830621,-5.93333333333,0.0,3874.47383448,20.50981297,19.5238172961,20.51,20.51,20.51,20.51,20.51,20.51,20.51,1.5253809489,19223.6546205
5432,20.5096655879,20.509617237,23.359050938,20.5098798,20.5098482201,20.5098319087,-5.975,0.0,3874.47383448,20.5098135838,19.5261298126,20.51,20.51,20.51,20.51,20.51,20.51,20.51,1.52566033125,19227.5289659
5433,20.5096744128,20.5096224117,23.3547868558,20.5098771197,20.5098524068,20.5098334175,-6.01666666667,0.0,3874.47383448,20.5098142556,19.5277755789,20.51,20.51,20.51,20.51,20.51,20.51,20.51,1.52689859584,19250.684319
5434,20.5096830123,20.509627826,23.3499557918,20.5098766942,20.5098566399,20.5098351171,-6.05833333333,0.0,3874.47383448,20.509816161,19.5288988834,20.51,20.51,20.51,20.51,20.51,20.51,20.51,1.52801753509,19271.5725909
5435,20.5096912852,20.5096334387,23.3446469038,20.50987607,20.5098608885,20.5098369845,-6.1,0.0,3874.47383448,20.5098180069,19.5310969532,20.51,20.51,20.51,20.51,20.51,20.51,20.51,1.52964775643,19302.7929592
5436,20.6511213677,20.6507459926,23.3445942095,20.6536494548,20.6513383066,20.6504440531,-6.19166666667,0.0,3769.20740609,20.6524406986,19.5271546584,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.9521636538,28329.879147
5437,20.6592374505,20.6591494088,23.3419602009,20.6597406625,20.6594417078,20.659333163,-6.28333333333,0.0,3769.20740609,20.6595075763,19.5187395077,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.40112817743,16786.6097372
5438,20.6598034172,20.6597608758,23.3342366906,20.659938432,20.659479795,20.6598847586,-6.375,0.0,3769.20740609,20.6598466179,19.5101068546,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.68933047166,22487.7445214
5439,20.6598190019,20.6597771988,23.3227731218,20.6599256318,20.6599030509,20.6599066715,-6.46666666667,0.0,3769.20740609,20.6598900245,19.5024787569,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.64029773284,21468.4307738
5440,20.6598272474,20.6597826632,23.30957115,20.6599249965,20.6599270757,20.6599094733,-6.55833333333,0.0,3769.20740609,20.6598941381,19.4956002809,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.64319218362,21526.4025031
5441,20.6598359767,20.6597889334,23.2957607719,20.6599259222,20.6595013565,20.6599120355,-6.65,0.0,3769.20740609,20.6598510551,19.4888664013,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.64901800612,21644.9247289
5442,20.6598445588,20.6597954792,23.2816480286,20.6599270843,20.6595007904,20.6599147208,-6.74166666667,0.0,3769.20740609,20.6598535568,19.4818999908,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.65550930529,21777.4534995
5443,20.6598528266,20.6598020897,23.2671981146,20.6599283744,20.6595191783,20.6599174696,-6.83333333333,0.0,3769.20740609,20.6598581959,19.474595481,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.66218878709,21914.228019
5444,20.6598607626,20.6598087062,23.2523460132,20.6599297712,20.659539214,20.6599202518,-6.925,0.0,3769.20740609,20.6598630456,19.4669665027,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.66924152127,22059.055843
5445,20.6598683646,20.6598152922,23.2370812435,20.6599312575,20.6595587187,20.6599230462,-7.01666666667,0.0,3769.20740609,20.6598678683,19.4590359354,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.67656264839,22209.817688
5446,20.6598756342,20.6598218197,23.2214277724,20.6599328176,20.6595777137,20.6599258362,-7.10833333333,0.0,3769.20740609,20.6598726484,19.4508257813,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.68413749139,22366.2324536
5447,20.659882576,20.6598282667,23.2054131249,20.6599344376,20.6595961794,20.6599286084,-7.2,0.0,3769.20740609,20.65987737,19.442330115,20.66,20.66,20.66,20.66,20.66,20.66,20.66,1.69194472736,22527.882359
5448,20.352128621,20.353195645,23.1240869058,20.4172383122,20.352285892,20.3533434108,-7.15833333333,0.0,2794.33153214,20.3783956031,19.4313486525,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.09212710783,10333.4731402
5449,20.3496988898,20.349941367,23.019296205,20.3499923576,20.3498467411,20.3495906609,-7.11666666667,0.0,2794.33153214,20.3498908724,19.4147395249,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.98926721567,29208.3357555
5450,20.3498063216,20.3497257556,22.9365860281,20.3499563747,20.3499113308,20.3498522809,-7.075,0.0,2794.33153214,20.3498952002,19.3988256393,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.68957053792,22666.2413946
5451,20.349873135,20.3497956464,22.8858900286,20.3499483652,20.349581068,20.349908389,-7.03333333333,0.0,2794.33153214,20.3498766947,19.3873998856,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.71198346202,23116.2529134
5452,20.3498822771,20.3498069533,22.8548121201,20.3499573502,20.3495816088,20.3499153548,-6.99166666667,0.0,2794.33153214,20.3498856747,19.3797622655,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.74172169615,23752.7060581
5453,20.3498872039,20.3498133109,22.8304564917,20.3499580605,20.3495942869,20.3499183704,-6.95,0.0,2794.33153214,20.3498890057,19.374169141,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.74694592023,23863.4994097
5454,20.3498913033,20.3498183097,22.8068864442,20.3499580844,20.3496065137,20.3499206568,-6.90833333333,0.0,2794.33153214,20.3498915628,19.3694532229,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.75111234941,23951.7051148
5455,20.3498948966,20.3498224615,22.7831750108,20.3499584456,20.3496171173,20.3499225028,-6.86666666667,0.0,2794.33153214,20.3498939243,19.3651818783,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.7545389182,24024.1434514
5456,20.349898029,20.3498258765,22.7600490255,20.3499587584,20.3496262661,20.3499239728,-6.825,0.0,2794.33153214,20.3498959281,19.3613046186,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.75736218692,24083.7397742
5457,20.3499008221,20.3498287417,22.7379434513,20.3499588776,20.349634344,20.349925109,-6.78333333333,0.0,2794.33153214,20.3498975711,19.3578416695,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.75960138178,24130.8120098
5458,20.3499033331,20.349831144,22.7168167745,20.349958865,20.3496415228,20.3499260979,-6.74166666667,0.0,2794.33153214,20.349898945,19.3547555791,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.76136218207,24167.6787242
5459,20.3499055862,20.3498330387,22.696482867,20.3499587358,20.3496478857,20.3499267989,-6.7,0.0,2794.33153214,20.3499000455,19.3520147838,20.35,20.35,20.35,20.35,20.35,20.35,20.35,1.76260758001,24193.4582698
5460,19.9362698832,19.8911150305,22.6298369077,20.028454834,19.9249113846,19.8800490683,-6.65,0.0,1771.21883993,19.9047624287,19.3350926265,19.86,19.86,19.86,19.86,19.86,19.86,19.86,0.470746511568,3530.7571118
5461,19.8598877987,19.8600731862,22.5362918768,19.8609812012,19.8600574621,19.85968091,-6.6,0.0,1771.21883993,19.8604492114,19.3081500984,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.78776788123,25049.1633644
5462,19.8598152324,19.8596012929,22.4529520544,19.8599931698,19.8599103164,19.8597630693,-6.55,0.0,1771.21883993,19.8598927254,19.2812740073,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.66695863745,22445.5682437
5463,19.8598412696,19.8597118565,22.392526623,19.8598855661,19.8599255745,19.8598578734,-6.5,0.0,1771.21883993,19.859858185,19.2589807343,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.57296426169,20470.7531697
5464,19.8598671028,19.8597447786,22.3480956166,19.8599311048,19.859534776,19.8598765934,-6.45,0.0,1771.21883993,19.859850387,19.2406393926,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.6599927322,22272.5720285
5465,19.8598778281,19.8597625606,22.3100026738,19.8599391841,19.8595456714,19.8598861866,-6.4,0.0,1771.21883993,19.8598607437,19.2242656365,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.68107513884,22719.2004928
5466,19.8598864341,19.8597768851,22.2731989391,19.8599446964,19.8595712662,19.8598938414,-6.35,0.0,1771.21883993,19.859870378,19.2085977029,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.69974159561,23116.9787259
5467,19.8598938814,19.8597891314,22.2366187182,19.8599490663,19.8595952931,19.8599003083,-6.3,0.0,1771.21883993,19.8598786234,19.1932276157,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.7163801776,23473.2978587
5468,19.8599004172,19.859799735,22.2006674427,19.8599525946,19.8596164161,19.8599058419,-6.25,0.0,1771.21883993,19.8598856396,19.17815577,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.73125357382,23793.1807685
5469,19.8599061949,19.8598089922,22.1657319924,19.8599554071,19.8596351435,19.8599106186,-6.2,0.0,1771.21883993,19.859891631,19.16344261,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.7445081386,24079.2773771
5470,19.8599113347,19.8598171321,22.1318636516,19.8599574614,19.8596518539,19.8599147735,-6.15,0.0,1771.21883993,19.859896676,19.149103157,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.75613758343,24331.0148707
5471,19.8599159327,19.859824336,22.0989426679,19.8599597167,19.8596668495,19.8599184122,-6.1,0.0,1771.21883993,19.8599013911,19.1351035985,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.76681769054,24562.8495673
5472,19.6621654717,19.6626238702,22.0749172213,19.6812034017,19.662191065,19.6624745466,-5.95833333333,0.0,1471.22613567,19.6705021542,19.1245320153,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.26968297648,13334.2757256
5473,19.6599479381,19.6598662501,22.0220224356,19.6601595977,19.6598791626,19.6599494391,-5.81666666667,0.0,1471.22613567,19.6600411936,19.1003097072,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.60976476071,21313.0057744
5474,19.6598613493,19.659714324,21.9760176049,19.6599087499,19.6594834859,19.6598545065,-5.675,0.0,1471.22613567,19.6598244332,19.0780252706,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.60816542534,21285.0526225
5475,19.6598896631,19.6597623579,21.9423152109,19.6599282279,19.6595729565,19.6598823364,-5.53333333333,0.0,1471.22613567,19.6598576741,19.0607101976,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.66834569505,22550.990353
5476,19.659894652,19.6597706964,21.9156953868,19.65993399,19.6595881675,19.6598868403,-5.39166666667,0.0,1471.22613567,19.6598648849,19.0465280282,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.6818000583,22837.2368403
5477,19.659897641,19.6597752304,21.8910653559,19.6599346924,19.6595978834,19.6598891175,-5.25,0.0,1471.22613567,19.6598675239,19.0334102091,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.68658047198,22939.0302999
5478,19.6599000394,19.659778495,21.86656296,19.6599358596,19.6596054118,19.659890684,-5.10833333333,0.0,1471.22613567,19.6598698455,19.0204696738,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.69022388335,23016.6082
5479,19.6599020211,19.6597808752,21.842303584,19.6599367625,19.6596115083,19.6598917434,-4.96666666667,0.0,1471.22613567,19.6598716456,19.0076449983,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.69304170444,23076.5678217
5480,19.6599036471,19.6597825019,21.8188010349,19.6599371673,19.659616372,19.6598923714,-4.825,0.0,1471.22613567,19.6598728466,18.9951022136,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.69485735933,23115.084774
5481,19.6599049632,19.6597834717,21.7963113385,19.6599371677,19.6596201587,19.6598926232,-4.68333333333,0.0,1471.22613567,19.65987354,18.9829401886,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.69574520661,23133.7241831
5482,19.6599060066,19.6597838616,21.7748333138,19.6599367912,19.6596229946,19.6598925422,-4.54166666667,0.0,1471.22613567,19.6598737732,18.971168927,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.69575429085,23133.5275213
5483,19.6599068075,19.6597837333,21.7542769872,19.659936032,19.6596249835,19.6598921628,-4.4,0.0,1471.22613567,19.6598735697,18.9597560862,19.66,19.66,19.66,19.66,19.66,19.66,19.66,1.69491863747,23115.2306279
5484,20.1221768867,20.1216912549,21.7397485951,20.1471038096,20.1229684431,20.1224630245,-4.35833333333,0.0,1371.47365966,20.1381135663,18.9525688143,20.14,20.14,20.14,20.14,20.14,20.14,20.14,3.91835575939,27289.4730514
5485,20.1398238845,20.139687111,21.7134948081,20.141164673,20.139891675,20.1398090139,-4.31666666667,0.0,1371.47365966,20.1403724173,18.939804932,20.14,20.14,20.14,20.14,20.14,20.14,20.14,1.32534034214,15765.0594139
5486,20.1398631781,20.139478571,21.681182095,20.1397803715,20.139934662,20.1397458944,-4.275,0.0,1371.47365966,20.1397659443,18.9243414304,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.27386975258,36144.8238267
5487,20.1397951916,20.1392180731,21.6503244323,20.1399314811,20.1398965821,20.1395841704,-4.23333333333,0.0,1371.47365966,20.1397876496,18.9101841314,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.08048541873,31473.5864782
5488,20.1397849073,20.1398999392,21.6229574307,20.1399364134,20.1398900876,20.139552387,-4.19166666667,0.0,1371.47365966,20.1398667122,18.8982564794,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.07473392386,31340.9192255
5489,20.1397823129,20.1399398208,21.5980784587,20.139936357,20.1398878825,20.1395376412,-4.15,0.0,1371.47365966,20.1398693149,18.8878983942,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.07209741912,31280.1433451
5490,20.1397807628,20.1399411501,21.5742609782,20.1399358316,20.1398862868,20.139525629,-4.10833333333,0.0,1371.47365966,20.1398675154,18.8783391559,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.06951077528,31219.8957027
5491,20.1397796836,20.1399400386,21.5508702991,20.1399353374,20.139884997,20.1395149273,-4.06666666667,0.0,1371.47365966,20.1398656673,18.8691496096,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.06718249071,31165.6589416
5492,20.1397789632,20.1399389423,21.5277352988,20.13993486,20.1398839463,20.139505267,-4.025,0.0,1371.47365966,20.1398640084,18.8601993812,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.06510346749,31117.1283065
5493,20.1397785323,20.1399379567,21.5049812269,20.1399343894,20.139883092,20.1394964736,-3.98333333333,0.0,1371.47365966,20.1398625125,18.8514792282,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.06320478816,31072.7159351
5494,20.1397783368,20.1399370679,21.4826100931,20.1399339181,20.1398824004,20.1394884062,-3.94166666667,0.0,1371.47365966,20.1398611488,18.8429918616,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.06144300751,31031.4191376
5495,20.1397783155,20.1399362619,21.4607563079,20.1399334355,20.1398818387,20.1394809784,-3.9,0.0,1371.47365966,20.1398598895,18.8347581893,20.14,20.14,20.14,20.14,20.14,20.14,20.14,2.05977310393,30992.198482
5496,20.382014777,20.3816316844,21.4334136504,20.3876797153,20.3827816649,20.382245691,-3.85,0.0,1247.21197579,20.38545862,18.8234680107,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.80575786554,49838.183461
5497,20.3987727285,20.3988365523,21.4029388239,20.3994638938,20.3989386513,20.3984900115,-3.8,0.0,1247.21197579,20.3991402574,18.8074293564,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.00504872786,29527.5714635
5498,20.3998528038,20.399590711,21.3729914893,20.3998471301,20.3993866685,20.399751414,-3.75,0.0,1247.21197579,20.3997628332,18.7894182585,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.39697892662,38942.5202481
5499,20.3999025842,20.3995659203,21.3447006113,20.3997776253,20.3993054682,20.3997834317,-3.7,0.0,1247.21197579,20.3997196093,18.7715273009,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.31826453583,36981.8375346
5500,20.3999052009,20.399557218,21.317601958,20.3997666187,20.3992950276,20.3997809121,-3.65,0.0,1247.21197579,20.3997112079,18.7542689138,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.31236465431,36835.3278018
5501,20.3999065086,20.399556876,21.2909458002,20.3997628661,20.3993329468,20.3997938078,-3.6,0.0,1247.21197579,20.3997141715,18.7373486143,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.31363916596,36862.607141
5502,20.3999080425,20.3995586889,21.2645132008,20.3997602635,20.3993442515,20.3997959572,-3.55,0.0,1247.21197579,20.3997143836,18.7205227553,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.31329643473,36851.7430069
5503,20.399909758,20.3995616137,21.238284902,20.3997581171,20.3993535949,20.3997973435,-3.5,0.0,1247.21197579,20.3997147306,18.7036592314,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.31328657024,36848.9942642
5504,20.3999116062,20.3995653808,21.2122551619,20.399756352,20.3993637479,20.3997991982,-3.45,0.0,1247.21197579,20.3997155444,18.6867230684,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.31366130862,36855.5957627
5505,20.3999135494,20.3995698312,21.1864229352,20.3997549289,20.3993745416,20.3998014361,-3.4,0.0,1247.21197579,20.3997167551,18.6697123606,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.31435528377,36869.9777892
5506,20.3999155591,20.3995748327,21.1607857714,20.3997538082,20.3993857951,20.3998039746,-3.35,0.0,1247.21197579,20.3997182945,18.6526504663,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.31532002856,36890.9723038
5507,20.3999176119,20.3995802759,21.1353392242,20.399752955,20.3993973783,20.3998067521,-3.3,0.0,1247.21197579,20.3997201078,18.6355466634,20.4,20.4,20.4,20.4,20.4,20.4,20.4,2.31651677067,36917.6445555
5508,20.4929914147,20.4930689571,21.1106927972,20.4956433591,20.4934130169,20.493385349,-3.35,0.0,1247.21197579,20.4946310859,18.6247642995,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.60208378461,44128.2345384
5509,20.4994941899,20.499152474,21.0870027187,20.499546106,20.4990234738,20.499401366,-3.4,0.0,1247.21197579,20.4994248806,18.6184672888,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.28628515024,36085.5445656
5510,20.4999159905,20.4996649241,21.0638864981,20.4998651457,20.4995126051,20.4998347481,-3.45,0.0,1247.21197579,20.4998092397,18.6169388555,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.42846132653,39606.5333294
5511,20.4999366535,20.499666596,21.0411828499,20.4998467018,20.4994980171,20.4998428205,-3.5,0.0,1247.21197579,20.4998001342,18.6178647433,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.39247001506,38705.2879477
5512,20.499936792,20.4996585766,21.0187524721,20.4998409951,20.4994881664,20.4998377228,-3.55,0.0,1247.21197579,20.4997944071,18.6196383526,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.38657215539,38559.2398095
5513,20.4999360782,20.4996516397,20.9965402864,20.4998367681,20.499481013,20.499832998,-3.6,0.0,1247.21197579,20.499789877,18.6217853476,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.3820426235,38446.9411681
5514,20.4999353953,20.4996452719,20.9745447484,20.4998329615,20.4994748702,20.4998286209,-3.65,0.0,1247.21197579,20.4997857961,18.6243726097,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.37799168797,38346.5692879
5515,20.4999347562,20.499639177,20.9527781921,20.4998293594,20.4994691908,20.499824437,-3.7,0.0,1247.21197579,20.4997819365,18.627528979,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.37420225377,38252.7412331
5516,20.4999341457,20.4996332566,20.9312485282,20.4998259315,20.4994638277,20.4998203871,-3.75,0.0,1247.21197579,20.499778247,18.631291391,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.37062709599,38164.2958181
5517,20.4999335506,20.4996274418,20.9099580035,20.4998226547,20.499458682,20.4998164294,-3.8,0.0,1247.21197579,20.4997746909,18.6356278163,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.36722639763,38080.2512459
5518,20.4999329592,20.4996216729,20.8889072405,20.4998195083,20.4994536708,20.4998125287,-3.85,0.0,1247.21197579,20.4997712361,18.6404896116,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.36396586012,37999.7625979
5519,20.4999323606,20.499615895,20.8680981891,20.4998164724,20.4994487198,20.4998086532,-3.9,0.0,1247.21197579,20.499767853,18.6458379797,20.5,20.5,20.5,20.5,20.5,20.5,20.5,2.36081476627,37922.0743205
5520,20.3676539624,20.3681602205,20.8456907954,20.3647543075,20.3674906024,20.3673473269,-3.99166666667,0.0,1247.21197579,20.3661076776,18.6495530088,20.36,20.36,20.36,20.36,20.36,20.36,20.36,1.93399492503,27826.5679265
5521,20.3604220674,20.3601881986,20.821330488,20.3600691538,20.3599746447,20.3602937863,-4.08333333333,0.0,1247.21197579,20.3601339341,18.6512700816,20.36,20.36,20.36,20.36,20.36,20.36,20.36,2.40826000663,39240.4910846
