,z0,z1,z2,tout,s,i,t1,sp0,sp1,sp2,sp,m,rh
8624,20.4898285788,20.4898332455,20.4898775934,-0.45,0.0,1397.21932415,20.4898600597,20.49,20.49,20.49,20.49,0.269890505117,3249.11185419
8625,20.4898300664,20.4898347724,20.4898815894,-0.5,0.0,1397.21932415,20.4898631691,20.49,20.49,20.49,20.49,0.270902629069,3268.21027108
8626,20.4898306013,20.4898352345,20.4898848615,-0.55,0.0,1397.21932415,20.489865453,20.49,20.49,20.49,20.49,0.271681194982,3282.83090978
8627,20.4898274896,20.4898311588,20.4898860425,-0.6,0.0,1397.21932415,20.489864917,20.49,20.49,20.49,20.49,0.271579884602,3280.36836833
8628,20.3950261894,20.3949004927,20.3938389158,-0.55,0.0,885.644813098,20.394265958,20.39,20.39,20.39,20.39,0.250870281955,2890.70781992
8629,20.3901897181,20.3901816253,20.3899330012,-0.5,0.0,885.644813098,20.3900230928,20.39,20.39,20.39,20.39,0.303759344424,3924.79158577
8630,20.389876198,20.3898783834,20.3899241378,-0.45,0.0,885.644813098,20.3899070836,20.39,20.39,20.39,20.39,0.285614986304,3560.75853351
8631,20.3898761463,20.389879429,20.3896906293,-0.4,0.0,885.644813098,20.389758159,20.39,20.39,20.39,20.39,0.293494834066,3717.68104659
8632,20.3898826385,20.3898857973,20.3897024807,-0.35,0.0,885.644813098,20.3897678156,20.39,20.39,20.39,20.39,0.296748369177,3783.11504575
8633,20.3898879397,20.3898909402,20.3897192729,-0.3,0.0,885.644813098,20.3897802848,20.39,20.39,20.39,20.39,0.299278564906,3834.27596008
8634,20.3898922742,20.3898951477,20.3897341963,-0.25,0.0,885.644813098,20.3897912356,20.39,20.39,20.39,20.39,0.301559794033,3880.5671386
8635,20.3898958939,20.3898986672,20.3897470038,-0.2,0.0,885.644813098,20.3898006066,20.39,20.39,20.39,20.39,0.303589901462,3921.90921278
8636,20.3898989555,20.3899016483,20.3897581456,-0.15,0.0,885.644813098,20.3898087336,20.39,20.39,20.39,20.39,0.305417062945,3959.23468382
8637,20.3899015678,20.389904194,20.3897679197,-0.1,0.0,885.644813098,20.3898158417,20.39,20.39,20.39,20.39,0.307069352507,3993.08256149
8638,20.3899038104,20.3899063794,20.389776546,-0.05,0.0,885.644813098,20.3898220966,20.39,20.39,20.39,20.39,0.308567783288,4023.85623706
8639,20.3899057436,20.3899082612,20.3897841936,0.0,0.0,885.644813098,20.3898276253,20.39,20.39,20.39,20.39,0.309928858527,4051.87290773
8640,20.0474625884,20.0530298149,20.0853376117,0.0,0.0,735.643557446,20.0714447008,20.02,20.02,20.02,20.02,0.185049119784,1508.05773945
8641,20.0202134587,20.0202863806,20.0205763143,0.0,0.0,735.643557446,20.020452489,20.02,20.02,20.02,20.02,0.2602262714,3050.46337871
8642,20.0197728324,20.0197776123,20.0198908307,0.0,0.0,735.643557446,20.0198488844,20.02,20.02,20.02,20.02,0.269109407162,3265.39640317
8643,20.0198360973,20.0198359965,20.019905101,0.0,0.0,735.643557446,20.0198797533,20.02,20.02,20.02,20.02,0.278620474777,3454.19804502
8644,20.0198569831,20.0198574554,20.0199239558,0.0,0.0,735.643557446,20.0198997195,20.02,20.02,20.02,20.02,0.2865264175,3610.62252814
8645,20.0198693226,20.01986972,20.01966702,0.0,0.0,735.643557446,20.0197403263,20.02,20.02,20.02,20.02,0.290767979846,3695.89857938
8646,20.0198792135,20.0198795103,20.019683486,0.0,0.0,735.643557446,20.0197541479,20.02,20.02,20.02,20.02,0.294763213262,3776.75546748
8647,20.0198875826,20.0198877881,20.0197068648,0.0,0.0,735.643557446,20.0197719149,20.02,20.02,20.02,20.02,0.298298083956,3848.7992004
8648,20.0198948097,20.0198949333,20.0197280853,0.0,0.0,735.643557446,20.0197879182,20.02,20.02,20.02,20.02,0.301642834583,3917.35196793
8649,20.019901119,20.01990119,20.0197465484,0.0,0.0,735.643557446,20.0198018699,20.02,20.02,20.02,20.02,0.304743880412,3981.26746266
8650,20.0199067341,20.0199067314,20.0197631179,0.0,0.0,735.643557446,20.019814378,20.02,20.02,20.02,20.02,0.307696340407,4042.42607755
8651,20.0193565746,20.0199116852,20.0197779425,0.0,0.0,735.643557446,20.019724638,20.02,20.02,20.02,20.02,0.310463443982,4099.98799056
8652,19.9252232247,19.9250977547,19.9240293455,0.05,0.0,685.765688941,19.9244495707,19.92,19.92,19.92,19.92,0.27044517296,3295.01635756
8653,19.9197118663,19.9197110092,19.9200095831,0.1,0.0,685.765688941,19.9199044902,19.92,19.92,19.92,19.92,0.317633438153,4259.71949649
8654,19.9198791877,19.9198781286,19.9197226575,0.15,0.0,685.765688941,19.9197787888,19.92,19.92,19.92,19.92,0.298489419151,3861.98641833
8655,19.9198957029,19.9198948905,19.9197475357,0.2,0.0,685.765688941,19.9198001637,19.92,19.92,19.92,19.92,0.304282429938,3980.67561355
8656,19.9198997973,19.9198990714,19.9197586986,0.25,0.0,685.765688941,19.9198087346,19.92,19.92,19.92,19.92,0.306090625417,4018.14114483
8657,19.9199021414,19.9199014817,19.9197674728,0.3,0.0,685.765688941,19.9198151406,19.92,19.92,19.92,19.92,0.307553237521,4048.47864364
8658,19.9199040263,19.9199034117,19.9197748032,0.35,0.0,685.765688941,19.919820468,19.92,19.92,19.92,19.92,0.30880900907,4074.58680027
8659,19.9199056427,19.9199050693,19.9197814571,0.4,0.0,685.765688941,19.9198252701,19.92,19.92,19.92,19.92,0.309971154788,4098.79029354
8660,19.9199070292,19.9199064899,19.9197871757,0.45,0.0,685.765688941,19.9198293996,19.92,19.92,19.92,19.92,0.310988584323,4120.02182505
8661,19.919908223,19.9199077097,19.9197924806,0.5,0.0,685.765688941,19.9198331956,19.92,19.92,19.92,19.92,0.31194283139,4139.95983512
8662,19.9193502804,19.9199087575,19.9198064474,0.55,0.0,685.765688941,19.9197422203,19.92,19.92,19.92,19.92,0.314478731123,4192.95804049
8663,19.9193258211,19.91990965,19.919811349,0.6,0.0,685.765688941,19.9197412258,19.92,19.92,19.92,19.92,0.31536311141,4211.5904252
8664,19.5043783722,19.5187416395,19.5842840283,0.6,0.0,623.63281589,19.5522875626,19.5,19.5,19.5,19.5,0.149754116774,995.916259498
8665,19.499528901,19.4995467348,19.4999321203,0.6,0.0,623.63281589,19.4997862171,19.5,19.5,19.5,19.5,0.311292945732,4174.31998449
8666,19.4996854266,19.4996790288,19.4998771794,0.6,0.0,623.63281589,19.4998081488,19.5,19.5,19.5,19.5,0.26177937062,3159.87246211
8667,19.4998023308,19.4997860324,19.4998827877,0.6,0.0,623.63281589,19.4998502844,19.5,19.5,19.5,19.5,0.270266256467,3330.9853846
8668,19.4998216414,19.4998111498,19.4999018227,0.6,0.0,623.63281589,19.499870777,19.5,19.5,19.5,19.5,0.276607398689,3455.55515828
8669,19.499835142,19.4998255074,19.4999119977,0.6,0.0,623.63281589,19.4998824143,19.5,19.5,19.5,19.5,0.280569393551,3534.68346788
8670,19.4998463762,19.4998372304,19.4999201142,0.6,0.0,623.63281589,19.499891832,19.5,19.5,19.5,19.5,0.284132618539,3606.362453
8671,19.4998561211,19.4998473335,19.4996438489,0.6,0.0,623.63281589,19.4997188874,19.5,19.5,19.5,19.5,0.28738569686,3672.23415705
8672,19.4998646591,19.4998561299,19.4996562114,0.6,0.0,623.63281589,19.4997296848,19.5,19.5,19.5,19.5,0.290629692283,3738.25214915
8673,19.4998722621,19.4998640476,19.4996772534,0.6,0.0,623.63281589,19.4997457804,19.5,19.5,19.5,19.5,0.293562269029,3798.29814947
8674,19.4998791047,19.4998710997,19.4996972055,0.6,0.0,623.63281589,19.4997609012,19.5,19.5,19.5,19.5,0.296415886814,3857.00449162
8675,19.499885308,19.4998775204,19.4997152359,0.6,0.0,623.63281589,19.499774593,19.5,19.5,19.5,19.5,0.299138487841,3913.29396423
8676,19.2904005295,19.2899529528,19.2874666275,0.55,0.0,623.63281589,19.2885834276,19.28,19.28,19.28,19.28,0.199844983288,2060.99090473
8677,19.2805069526,19.2804636465,19.2801393627,0.5,0.0,623.63281589,19.2802607512,19.28,19.28,19.28,19.28,0.310309426441,4166.73353385
8678,19.2798207538,19.279799893,19.2798745462,0.45,0.0,623.63281589,19.2798509368,19.28,19.28,19.28,19.28,0.264092007736,3226.72634864
8679,19.2798231056,19.2798104963,19.2799033159,0.4,0.0,623.63281589,19.2798719575,19.28,19.28,19.28,19.28,0.277425798187,3489.55098356
8680,19.2798311192,19.279820118,19.279911597,0.35,0.0,623.63281589,19.2798805251,19.28,19.28,19.28,19.28,0.280296710854,3547.09876764
8681,19.2798372254,19.2798273292,19.2799172415,0.3,0.0,623.63281589,19.2798866147,19.28,19.28,19.28,19.28,0.282563073914,3592.72413074
8682,19.2798425082,19.2798335681,19.2799222138,0.25,0.0,623.63281589,19.2798919493,19.28,19.28,19.28,19.28,0.284690023651,3635.70325908
8683,19.2798469793,19.2798389064,19.2796408005,0.2,0.0,623.63281589,19.2797134542,19.28,19.28,19.28,19.28,0.286510532812,3672.64148042
8684,19.2798509835,19.2798437251,19.279644574,0.15,0.0,623.63281589,19.2797172434,19.28,19.28,19.28,19.28,0.288441540331,3711.91400197
8685,19.2798545603,19.2798480641,19.2796579844,0.1,0.0,623.63281589,19.2797271073,19.28,19.28,19.28,19.28,0.290114374462,3746.06486377
8686,19.2798577769,19.2798519953,19.2796712948,0.05,0.0,623.63281589,19.2797367765,19.28,19.28,19.28,19.28,0.291756838553,3779.67953889
8687,19.2798606856,19.2798555744,19.2796835122,0.0,0.0,623.63281589,19.2797456481,19.28,19.28,19.28,19.28,0.293305594112,3811.46825876
8688,19.7668268403,19.7667149668,19.7687272516,0.0,0.0,623.63281589,19.7680568691,19.78,19.78,19.78,19.78,0.382127306202,5351.07128781
8689,19.7798114423,19.7798012864,19.779904022,0.0,0.0,623.63281589,19.7798686499,19.78,19.78,19.78,19.78,0.280965668472,3519.37157877
8690,19.7797751294,19.7797844228,19.7797329098,0.0,0.0,623.63281589,19.7797484472,19.78,19.78,19.78,19.78,0.38704051539,5826.16202504
8691,19.7796683405,19.7796772942,19.7795582801,0.0,0.0,623.63281589,19.7795968038,19.78,19.78,19.78,19.78,0.363099815748,5273.71935387
8692,19.7796477746,19.7796571818,19.7795339151,0.0,0.0,623.63281589,19.7795737902,19.78,19.78,19.78,19.78,0.361080368101,5227.88432048
8693,19.7796383703,19.7796481211,19.7795245904,0.0,0.0,623.63281589,19.7795644858,19.78,19.78,19.78,19.78,0.360027316951,5204.01592864
8694,19.7796317668,19.7796417291,19.7795185569,0.0,0.0,623.63281589,19.7795582845,19.78,19.78,19.78,19.78,0.359293495061,5187.39752385
8695,19.7796268207,19.7796368761,19.7795142936,0.0,0.0,623.63281589,19.7795537966,19.78,19.78,19.78,19.78,0.358762554807,5175.38025899
8696,19.7796231212,19.7796331688,19.7795113414,0.0,0.0,623.63281589,19.7795505819,19.78,19.78,19.78,19.78,0.358383674479,5166.80640549
8697,19.7796203992,19.7796303552,19.7795094002,0.0,0.0,623.63281589,19.7795483537,19.78,19.78,19.78,19.78,0.358121375146,5160.8695124
8698,19.7796184621,19.7796282585,19.7795082643,0.0,0.0,623.63281589,19.7795469132,19.78,19.78,19.78,19.78,0.357951437155,5157.01992924
8699,19.7796171672,19.7796267504,19.779507788,0.0,0.0,623.63281589,19.779546118,19.78,19.78,19.78,19.78,0.357856741644,5154.86971379
8700,20.0034050606,20.0036997666,20.0061119131,0.0,0.0,735.643557446,20.0052870373,20.02,20.02,20.02,20.02,0.446024844735,7254.77673916
8701,20.0186358295,20.0186797634,20.0192673013,0.0,0.0,735.643557446,20.019061466,20.02,20.02,20.02,20.02,0.353224303473,5023.59672982
8702,20.0197210484,20.0197347933,20.0197527295,0.0,0.0,735.643557446,20.0197445385,20.02,20.02,20.02,20.02,0.395426106477,5989.31176913
8703,20.0197524391,20.0197619526,20.0197248297,0.0,0.0,735.643557446,20.0197354872,20.02,20.02,20.02,20.02,0.384980775876,5744.97651135
8704,20.0197458151,20.0197547167,20.01971193,0.0,0.0,735.643557446,20.0197245707,20.02,20.02,20.02,20.02,0.382946682767,5697.77118781
8705,20.0197442844,20.0197488242,20.0197170416,0.0,0.0,735.643557446,20.0197267497,20.02,20.02,20.02,20.02,0.383502629475,5710.77369081
8706,20.0197409724,20.0197443301,20.0197130849,0.0,0.0,735.643557446,20.0197228164,20.02,20.02,20.02,20.02,0.382738180041,5693.05300567
8707,20.0197383156,20.0197408144,20.0197093319,0.0,0.0,735.643557446,20.0197192881,20.02,20.02,20.02,20.02,0.382123170883,5678.80552715
8708,20.0197364255,20.0197380763,20.0197063971,0.0,0.0,735.643557446,20.0197165627,20.02,20.02,20.02,20.02,0.38165827196,5668.0415186
8709,20.0197351658,20.0197359781,20.0197041183,0.0,0.0,735.643557446,20.0197144864,20.02,20.02,20.02,20.02,0.38130806339,5659.93539749
8710,20.0197344316,20.0197344181,20.0197024003,0.0,0.0,735.643557446,20.0197129614,20.02,20.02,20.02,20.02,0.381054132877,5654.05828882
8711,20.0197341424,20.0197333182,20.0197011763,0.0,0.0,735.643557446,20.0197119167,20.02,20.02,20.02,20.02,0.380883270648,5650.10296818
8712,19.8326783927,19.8325320794,19.8318367363,0.0,0.0,1261.43306752,19.8321114731,19.83,19.83,19.83,19.83,0.295705012842,3728.62216669
8713,19.8299814771,19.8299743187,19.8298825958,0.0,0.0,1261.43306752,19.829916277,19.83,19.83,19.83,19.83,0.304261917271,3986.95636321
8714,19.8298928815,19.8298871854,19.8297575655,0.0,0.0,1261.43306752,19.8298044561,19.83,19.83,19.83,19.83,0.302522179123,3951.77318821
8715,19.8299028973,19.8298989389,19.8297905509,0.0,0.0,1261.43306752,19.8298293233,19.83,19.83,19.83,19.83,0.310371633654,4115.17838582
8716,19.8299001991,19.8298963152,19.8297828055,0.0,0.0,1261.43306752,19.8298234405,19.83,19.83,19.83,19.83,0.308432156257,4074.57606398
8717,19.8298965431,19.8298926165,19.8297732758,0.0,0.0,1261.43306752,19.8298160383,19.83,19.83,19.83,19.83,0.306533386835,4034.9346576
8718,19.8298928211,19.8298888333,19.8297636229,0.0,0.0,1261.43306752,19.8298085341,19.83,19.83,19.83,19.83,0.304692252022,3996.61796137
8719,19.8298890444,19.829884972,19.8297539735,0.0,0.0,1261.43306752,19.8298010105,19.83,19.83,19.83,19.83,0.302906668464,3959.56625977
8720,19.8298851855,19.8298809924,19.8297442577,0.0,0.0,1261.43306752,19.8297934101,19.83,19.83,19.83,19.83,0.301158203018,3923.38874956
8721,19.8298811916,19.8298768165,19.8297343641,0.0,0.0,1261.43306752,19.8297856378,19.83,19.83,19.83,19.83,0.2994229467,3887.58553868
8722,19.8298784217,19.8298738742,19.8297239507,0.0,0.0,1261.43306752,19.8297780302,19.83,19.83,19.83,19.83,0.297825425909,3854.84200486
8723,19.8298710868,19.8298652132,19.8297097328,0.0,0.0,1261.43306752,19.829766036,19.83,19.83,19.83,19.83,0.29521452826,3801.16317907
8724,19.427678563,19.4415904829,19.5088918467,0.0,0.0,1501.8359271,19.4636647708,19.39,19.39,19.39,19.39,0.0903742516917,497.501165733
8725,19.3904888813,19.3906835454,19.3914266942,0.0,0.0,1501.8359271,19.3911175568,19.39,19.39,19.39,19.39,0.227984482835,2511.82383241
8726,19.3898976379,19.3898888376,19.3899055805,0.0,0.0,1501.8359271,19.3899009715,19.39,19.39,19.39,19.39,0.222614182776,2443.65604739
8727,19.3896077679,19.3895568302,19.3898622459,0.0,18.3333333333,1501.8359271,19.389749758,19.39,19.39,19.39,19.39,0.217057290324,2359.06325596
8728,19.3896132815,19.3895789081,19.3898790124,0.0,20.1666666667,1501.8359271,19.3897662258,19.39,19.39,19.39,19.39,0.221947153889,2443.64769936
8729,19.3896290869,19.3895953413,19.3898850711,0.0,22.0,1501.8359271,19.3897764362,19.39,19.39,19.39,19.39,0.223859713876,2477.66346373
8730,19.3896394573,19.3896061952,19.3898862259,0.0,26.5,1501.8359271,19.3897811603,19.39,19.39,19.39,19.39,0.224492996844,2489.54849394
8731,19.3896465914,19.3896137053,19.3898858058,0.0,31.0,1501.8359271,19.3897835871,19.39,19.39,19.39,19.39,0.224710927241,2494.09520437
8732,19.3896517649,19.3896190776,19.3898845245,0.0,35.5,1501.8359271,19.3897846659,19.39,19.39,19.39,19.39,0.224673749942,2494.12069855
8733,19.3896559603,19.389622784,19.3898833377,0.0,40.0,1501.8359271,19.3897853368,19.39,19.39,19.39,19.39,0.224622232718,2493.76767423
8734,19.3896603552,19.3896251917,19.3898836187,0.0,44.5,1501.8359271,19.3897868357,19.39,19.39,19.39,19.39,0.224882924459,2498.63357984
8735,19.3896639968,19.3896264964,19.3898836933,0.0,49.0,1501.8359271,19.3897878403,19.39,19.39,19.39,19.39,0.225040865887,2501.65465003
8736,19.7316666356,19.7318224083,19.7330702086,0.0,53.5,993.584825286,19.7325951419,19.74,19.74,19.74,19.74,0.326296275057,4252.15673357
8737,19.7397407284,19.7397115021,19.73979868,0.0,58.0,993.584825286,19.739771233,19.74,19.74,19.74,19.74,0.249491163416,2917.56105488
8738,19.7394833278,19.7394717382,19.7398601659,0.0,62.5,993.584825286,19.7397273425,19.74,19.74,19.74,19.74,0.329793165966,4538.40475551
8739,19.7398831061,19.7398776518,19.7397889169,0.0,67.0,993.584825286,19.7398212075,19.74,19.74,19.74,19.74,0.310481140072,4126.2906846
8740,19.7398997425,19.7398934096,19.7397733419,0.0,71.5,993.584825286,19.7398168603,19.74,19.74,19.74,19.74,0.307635607503,4066.42484501
8741,19.7398955981,19.7398887347,19.7397613851,0.0,76.0,993.584825286,19.7398076133,19.74,19.74,19.74,19.74,0.305280863367,4017.16296207
8742,19.7398892143,19.7398820094,19.7397466439,0.0,82.0,993.584825286,19.7397958389,19.74,19.74,19.74,19.74,0.302499240033,3959.25349326
8743,19.7398822216,19.7398747358,19.7397300604,0.0,88.0,993.584825286,19.7397826955,19.74,19.74,19.74,19.74,0.299593385001,3899.07263299
8744,19.7398747216,19.7398669735,19.7397117995,0.0,94.0,993.584825286,19.7397683186,19.74,19.74,19.74,19.74,0.296600398465,3837.41818533
8745,19.7398665818,19.7398587698,19.7396908014,0.0,100.0,993.584825286,19.7397520362,19.74,19.74,19.74,19.74,0.293415592511,3772.20968765
8746,19.7398579539,19.7398499841,19.7396685129,0.0,106.0,993.584825286,19.7397347538,19.74,19.74,19.74,19.74,0.290246564147,3707.68610643
8747,19.7398534337,19.7398405637,19.73967488,0.0,112.0,993.584825286,19.7397359651,19.74,19.74,19.74,19.74,0.290471255838,3711.60165666
8748,19.7019729484,19.7018840745,19.7016155965,0.05,118.0,912.609870739,19.7017276565,19.7,19.7,19.7,19.7,0.276950003375,3439.79565715
8749,19.6999633774,19.6999433847,19.6997746687,0.1,124.0,912.609870739,19.6998374971,19.7,19.7,19.7,19.7,0.291596989727,3736.97197703
8750,19.6998160687,19.699798603,19.6999113838,0.15,130.0,912.609870739,19.6998745343,19.7,19.7,19.7,19.7,0.279264929278,3488.71397529
8751,19.6997997061,19.6997825392,19.6999126182,0.2,136.0,912.609870739,19.6998695093,19.7,19.7,19.7,19.7,0.277104286117,3445.69546052
8752,19.6997840854,19.6997660343,19.6999035645,0.25,142.0,912.609870739,19.6998578281,19.7,19.7,19.7,19.7,0.273221096064,3368.90171734
8753,19.6997667088,19.6997476767,19.6998923139,0.3,148.0,912.609870739,19.6998440479,19.7,19.7,19.7,19.7,0.269067856676,3287.44679953
8754,19.6997493535,19.6997290194,19.6998808687,0.35,152.25,912.609870739,19.6998300989,19.7,19.7,19.7,19.7,0.265257297492,3213.29114235
8755,19.6997311751,19.6997093603,19.6998684713,0.4,156.5,912.609870739,19.6998151941,19.7,19.7,19.7,19.7,0.261483535688,3140.42480379
8756,19.6997118299,19.6996884283,19.6998547918,0.45,160.75,912.609870739,19.6997990064,19.7,19.7,19.7,19.7,0.257693556065,3067.82960798
8757,19.6996912308,19.6996661562,19.699839682,0.5,165.0,912.609870739,19.6997814116,19.7,19.7,19.7,19.7,0.25388667798,2995.50815726
8758,19.6996692813,19.6996424607,19.6998229772,0.55,169.25,912.609870739,19.6997622707,19.7,19.7,19.7,19.7,0.250060133531,2923.42433035
8759,19.6996458797,19.6996172511,19.6998044946,0.6,173.5,912.609870739,19.6997414316,19.7,19.7,19.7,19.7,0.246211825121,2851.55659042
8760,19.7281310813,19.7281625707,19.7285721976,0.641666666667,177.75,529.95125802,19.7284227292,19.73,19.73,19.73,19.73,0.275251657911,3407.51344347
8761,19.7296203809,19.7296054411,19.7298126418,0.683333333333,182.0,529.95125802,19.7297414526,19.73,19.73,19.73,19.73,0.260286506196,3114.07392916
8762,19.7297170346,19.7297009601,19.7298804715,0.725,186.25,529.95125802,19.7298197465,19.73,19.73,19.73,19.73,0.265048622917,3205.53001639
8763,19.7297038865,19.729686508,19.7298712711,0.766666666667,190.5,529.95125802,19.7298086826,19.73,19.73,19.73,19.73,0.261157151255,3130.48168329
8764,19.7296887286,19.7296709792,19.7298616168,0.808333333333,194.75,529.95125802,19.7297968453,19.73,19.73,19.73,19.73,0.258412715188,3077.89289305
8765,19.7296722009,19.7296541888,19.7298508641,0.85,199.0,529.95125802,19.7297838095,19.73,19.73,19.73,19.73,0.255562042166,3023.59636042
8766,19.7296556589,19.729637127,19.7298400205,0.891666666667,202.0,529.95125802,19.7297706724,19.73,19.73,19.73,19.73,0.252882337149,2972.84695211
8767,19.7296384047,19.7296192535,19.7298284522,0.933333333333,205.0,529.95125802,19.7297567836,19.73,19.73,19.73,19.73,0.250194789007,2922.24768609
8768,19.7296201952,19.7296004122,19.7298159273,0.975,208.0,529.95125802,19.7297419185,19.73,19.73,19.73,19.73,0.2474745683,2871.34237782
