,Unnamed: 0,tout,s,i,t1,t2,t3,sp0,m,rh
108,108,2.2,576.75,27825.9840893,23.3455908428,20.4902113906,22.1757139518,24.49,1.72945130653,0.0
109,109,2.2,584.0,27825.9840893,23.3011229059,20.4899836159,22.1705735686,24.49,1.72945130653,0.0
110,110,2.2,591.25,27825.9840893,23.2995055948,20.4897573616,22.1697498056,24.49,1.72945130653,0.0
111,111,2.2,598.5,27825.9840893,23.3149336568,20.490252766,22.1722191941,24.49,1.72945130653,0.0
112,112,2.2,605.75,27825.9840893,23.3292010687,20.4897899231,22.1761502901,24.49,1.72945130653,0.0
113,113,2.2,613.0,27825.9840893,23.3416914082,20.4900687138,22.1806584393,24.49,1.72945130653,0.0
114,114,2.2,633.666666667,27825.9840893,23.3558843547,20.4901076272,22.1851220384,24.49,1.72945130653,0.0
115,115,2.2,654.333333333,27825.9840893,23.3714132767,20.4901593321,22.1895142082,24.49,1.72945130653,0.0
116,116,2.2,675.0,27825.9840893,23.3873475116,20.4895532446,22.1940899708,24.49,1.72945130653,0.0
117,117,2.2,695.666666667,27825.9840893,23.4033051234,20.4896092002,22.1990369451,24.49,1.72945130653,0.0
118,118,2.2,716.333333333,27825.9840893,23.4185438699,20.4896138502,22.2053398464,24.49,1.72945130653,0.0
119,119,2.2,737.0,27825.9840893,23.4337136294,20.490145779,22.212314069,24.49,1.72945130653,0.0
120,120,2.25,757.666666667,35324.5588165,23.6146604913,20.4899016737,22.2196432693,24.49,1.72945130653,0.0
121,121,2.3,778.333333333,35324.5588165,23.8057411944,20.4902606413,22.2286288202,24.49,1.72945130653,0.0
122,122,2.35,799.0,35324.5588165,23.9127466756,20.4903372877,22.2395912615,24.49,1.72945130653,0.0
123,123,2.4,819.666666667,35324.5588165,23.976560068,20.4897248588,22.2509750604,24.49,1.72945130653,0.0
124,124,2.45,840.333333333,35324.5588165,24.0340832025,20.4900895715,22.2635759036,24.49,1.72945130653,0.0
125,125,2.5,861.0,35324.5588165,24.0911817053,20.4896696867,22.2769857922,24.49,1.72945130653,0.0
126,126,2.55,862.583333333,35324.5588165,24.1393327727,20.4897876147,22.290431674,24.49,1.72945130653,0.0
