,Unnamed: 0,z0,z1,z2,z3,z4,z5,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp,m,rh
7664,7664,19.6499353695,19.6498938845,21.9958285853,21.0327762164,19.6498799297,19.649916249,5.875,95.25,1059.86106255,19.6499065324,19.6502736405,19.65,19.65,19.65,19.65,19.65,19.65,19.65,0.27605393842,1926.52068161
7665,7665,19.6499414726,19.6499015755,21.985502786,21.0237367892,19.6498890492,19.6499232789,5.78333333333,92.0,1059.86106255,19.6499139948,19.6500746225,19.65,19.65,19.65,19.65,19.65,19.65,19.65,0.281590611597,1992.03677045
7666,7666,19.6498733902,19.6499085214,21.9749193371,21.0145101736,19.6498984405,19.6499291299,5.69166666667,88.75,1059.86106255,19.6499025451,19.6499678889,19.65,19.65,19.65,19.65,19.65,19.65,19.65,0.286817652162,2054.62459871
7667,7667,19.649881161,19.6499148016,21.9641042937,21.0051092931,19.6499069269,19.649934311,5.6,85.5,1059.86106255,19.6499094114,19.6504860398,19.65,19.65,19.65,19.65,19.65,19.65,19.65,0.291977034636,2117.06329819
7668,7668,19.6402629709,19.6402336948,21.9606005149,21.0035370745,19.6402029732,19.6402490794,5.6,82.25,1135.43424281,19.6402375866,19.6402804841,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.278156610726,1951.02847153
7669,7669,19.6399093722,19.6399359251,21.9578271759,21.0029345894,19.6399295207,19.6398569029,5.6,79.0,1135.43424281,19.6399080564,19.6400881654,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.300737588104,2225.24158351
7670,7670,19.6398960954,19.6399236338,21.9513554073,20.9985869586,19.6399190746,19.63984011,5.6,75.75,1135.43424281,19.6398948378,19.6400011968,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.29982636067,2213.82947748
7671,7671,19.6399078091,19.6399313385,21.9410230619,20.9902233993,19.6399286085,19.639854336,5.6,72.5,1135.43424281,19.6399056392,19.6402883641,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.307799654852,2313.41715147
7672,7672,19.6399167842,19.6398325132,21.9283967645,20.9794309854,19.6399285009,19.6398523369,5.6,69.25,1135.43424281,19.6398814544,19.6401703232,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.310845186528,2350.58990876
7673,7673,19.6399245323,19.6398402106,21.9148088834,20.9676060968,19.6399350952,19.6398624816,5.6,66.0,1135.43424281,19.639889572,19.6402674498,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.316813828893,2426.61266066
7674,7674,19.6399310492,19.6398489025,21.9009443794,20.9554706145,19.6398421109,19.6398711339,5.6,63.0,1135.43424281,19.6398737342,19.6403116804,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.322240579409,2496.49987889
7675,7675,19.6398312645,19.6398613921,21.8869650974,20.9432079345,19.6398500098,19.6398801679,5.6,60.0,1135.43424281,19.6398555776,19.6401581539,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.327679894863,2567.34537436
7676,7676,19.6398391709,19.6398724229,21.8727528498,20.9307925134,19.6398598925,19.6398896796,5.6,57.0,1135.43424281,19.6398651524,19.6404166762,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.333160681712,2639.47449973
7677,7677,19.6398489236,19.6398821811,21.8582799817,20.9181633385,19.6398694494,19.6398981214,5.6,54.0,1135.43424281,19.6398745384,19.6400994746,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.338454475535,2709.92774328
7678,7678,19.6398590254,19.6398909126,21.8435710759,20.9052959902,19.6398766678,19.6399057432,5.6,51.0,1135.43424281,19.6398829927,19.6400663928,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.34359593668,2779.00449011
7679,7679,19.6398698989,19.6398986996,21.8286487469,20.8921979237,19.6398862259,19.6399126063,5.6,48.0,1135.43424281,19.6398917572,19.640126833,19.64,19.64,19.64,19.64,19.64,19.64,19.64,0.34884517499,2850.13093731
7680,7680,19.4633838445,19.4518540501,21.8398800501,20.9051711537,19.4697479662,19.4588787728,5.55,45.0,1308.01376815,19.4633838445,19.4508298009,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.0,0.0
7681,7681,19.2330136271,19.2333473193,21.8493566842,20.9175450485,19.2416916825,19.2332202169,5.5,42.0,1308.01376815,19.233250696,19.231762479,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.0583715760458,178.783764987
7682,7682,19.2300010554,19.2300265998,21.848573206,20.9200108178,19.2302952062,19.2300358116,5.45,39.0,1308.01376815,19.2300849875,19.2299393012,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.349269037546,2882.51853242
7683,7683,19.2299517742,19.2299406052,21.8400785061,20.9143339922,19.22996447,19.2299379281,5.4,36.0,1308.01376815,19.2299482293,19.2298680749,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.207217513374,1193.57140214
7684,7684,19.2299257594,19.2298720982,21.8283889279,20.9048621928,19.2299266624,19.2298792037,5.35,33.0,1308.01376815,19.229900112,19.2301371369,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.260523661049,1761.65618649
7685,7685,19.2299361552,19.2298859399,21.8161124846,20.8943925298,19.229939023,19.2298934328,5.3,30.0,1308.01376815,19.2299129235,19.2301104373,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.270323144404,1875.08161822
7686,7686,19.2299443275,19.2298976249,21.8041436179,20.8840198513,19.2299474495,19.2299052079,5.25,27.8333333333,1308.01376815,19.2299230254,19.2299924921,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.27798061379,1965.59971342
7687,7687,19.2298816525,19.2299072924,21.7924418219,20.8738295618,19.2298891787,19.2299149573,5.2,25.6666666667,1308.01376815,19.2298983673,19.2302623796,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.28501783019,2050.22408326
7688,7688,19.2298909038,19.2299151222,21.7807612362,20.8636162043,19.2298988569,19.2299230182,5.15,23.5,1308.01376815,19.2299070283,19.2299905802,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.291631768393,2130.95038831
7689,7689,19.2298993302,19.2299199924,21.7691584969,20.8532508139,19.2299083259,19.2299295751,5.1,21.3333333333,1308.01376815,19.2299142909,19.2299043648,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.297221256118,2200.19832982
7690,7690,19.2299064468,19.2299266257,21.757647371,20.842650721,19.2299165819,19.2299341084,5.05,19.1666666667,1308.01376815,19.2299209109,19.2296539575,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.302475015125,2266.01424177
7691,7691,19.2299121389,19.2299319238,21.7462476751,20.8318520322,19.2299234247,19.2298420813,5.0,17.0,1308.01376815,19.2299029201,19.2299162483,19.23,19.23,19.23,19.23,19.23,19.23,19.23,0.307467126571,2329.38734317
7692,7692,19.5900743623,19.5865607779,21.789627897,20.875418129,19.5914988833,19.5883580212,5.0,14.8333333333,1704.88373322,19.5891011873,19.463363563,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.40619188374,2828.21730426
7693,7693,19.5760810603,19.5611677198,21.841779491,20.9286136192,19.5816851638,19.5627173395,5.0,12.6666666667,1704.88373322,19.5611677198,19.5601360236,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.00757912448576,9.56886429244
7694,7694,19.5604807169,19.5599430415,21.8749752278,20.9648551714,19.5606737472,19.5600188014,5.0,10.5,1704.88373322,19.5602655001,19.5595604169,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.416755287419,3837.62184677
7695,7695,19.5599331601,19.5599237944,21.885777835,20.9795572936,19.5599542171,19.5599367082,5.0,0.0,1704.88373322,19.5599366592,19.5595546492,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.368665457759,3129.70974608
7696,7696,19.5599068368,19.5599301801,21.8844525059,20.9815651007,19.5599175182,19.5598111378,5.0,0.0,1704.88373322,19.5598921357,19.5602375254,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.368129500649,3123.22789684
7697,7697,19.5599120848,19.5597937706,21.8799086291,20.9793754453,19.559922779,19.5598135796,5.0,0.0,1704.88373322,19.5598594222,19.5595667838,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.37213568403,3179.60306893
7698,7698,19.5599155403,19.5597951973,21.8757969354,20.9769141784,19.5599258784,19.5598189305,5.0,0.0,1704.88373322,19.5598627403,19.5602631387,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.374675381858,3215.64639792
7699,7699,19.5599186547,19.5598008416,21.8724671175,20.9749184327,19.5599286425,19.5598243474,5.0,0.0,1704.88373322,19.5598670223,19.5598660059,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.377072405879,3249.82442989
7700,7700,19.5599215747,19.5598066396,21.86933671,20.9730372682,19.5599312368,19.5598294912,5.0,0.0,1704.88373322,19.5598711808,19.5595518415,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.379442746209,3283.74892205
7701,7701,19.5599243325,19.559812145,21.8659990631,20.9709367336,19.5599336914,19.5598344096,5.0,0.0,1704.88373322,19.5598751319,19.5599631503,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.381765162664,3317.11227931
7702,7702,19.5599269434,19.5598174049,21.8623732092,20.9685338997,19.5598026983,19.559839119,5.0,0.0,1704.88373322,19.5598473495,19.5598434503,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.384009294079,3349.46358532
7703,7703,19.5599294196,19.559822438,21.8585324417,20.9658887179,19.5598040247,19.5598436324,5.0,0.0,1704.88373322,19.5598507215,19.5598381108,19.56,19.56,19.56,19.56,19.56,19.56,19.56,0.38630146913,3382.63622157
7704,7704,19.9662001309,19.9621261728,21.8913880442,20.9984098614,19.9696670204,19.965066758,4.95,0.0,2721.52567544,19.9657173795,19.7307722326,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.476166865787,3590.9251931
7705,7705,19.951137191,19.9510021988,21.9410866774,21.0485904207,19.9512231236,19.9510920999,4.9,0.0,2721.52567544,19.9511028005,19.9464463754,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.169063330426,831.163677835
7706,7706,19.9498512483,19.9498755706,21.9846567637,21.0938090802,19.9498873137,19.949906833,4.85,0.0,2721.52567544,19.9498796954,19.9496206689,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.500685025482,5132.35606654
7707,7707,19.9498698066,19.9498962654,22.0149167553,21.1262661775,19.9498867136,19.9499105543,4.8,0.0,2721.52567544,19.9498906596,19.9496750374,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.426628017473,3948.89735719
7708,7708,19.9498632607,19.9498903256,22.0351618033,21.1485862714,19.9498808109,19.9499050591,4.75,0.0,2721.52567544,19.9498846757,19.9494419004,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.42209237173,3879.96464701
7709,7709,19.9498544498,19.9498828895,22.050471289,21.1655606391,19.9498727622,19.9498983104,4.7,0.0,2721.52567544,19.9498769063,19.9496146177,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.417042545178,3803.71206425
7710,7710,19.949845704,19.9498755436,22.0639763683,21.1803578822,19.9498647702,19.9498916421,4.65,0.0,2721.52567544,19.9498692108,19.9494095556,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.412371089025,3733.65614324
7711,7711,19.94983745,19.9498685932,22.0768071612,21.194261605,19.9498572168,19.9498853236,4.6,0.0,2721.52567544,19.9498619347,19.9501145307,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.408194461664,3671.41302583
7712,7712,19.9498296788,19.9498620291,22.0891169748,21.207552296,19.9498501037,19.9498793544,4.55,0.0,2721.52567544,19.9498550737,19.9497079583,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.404441414314,3615.80068912
7713,7713,19.9498223649,19.9498558311,22.1008388528,21.2202270337,19.9498434132,19.9498737206,4.5,0.0,2721.52567544,19.9498486082,19.950319142,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.401053732107,3565.86275995
7714,7714,19.9498154801,19.9498499763,22.1119628683,21.2322964088,19.9498371241,19.9498684054,4.45,0.0,2721.52567544,19.9498425159,19.9504174728,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.397982483751,3520.80434728
7715,7715,19.9498089943,19.9498444397,22.1225474734,21.2438231198,19.9498312129,19.9498633895,4.4,0.0,2721.52567544,19.9498367722,19.9501400099,19.95,19.95,19.95,19.95,19.95,19.95,19.95,0.395185839806,3479.95359953
7716,7716,20.2924910516,20.2888173483,22.1552701984,21.2773798642,20.2957849494,20.2920874956,4.35833333333,0.0,3353.2966052,20.2922455568,20.0874617369,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.453328259732,3297.44484071
7717,7717,20.2904634776,20.2902178067,22.2018734258,21.3258076055,20.2905917462,20.2904312295,4.31666666667,0.0,3353.2966052,20.2904162805,20.2570198462,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.258411479995,1694.71215392
7718,7718,20.2898381901,20.2898544509,22.2433466262,21.3697274089,20.2898738614,20.2898898185,4.275,0.0,3353.2966052,20.2898634778,20.289058341,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.50612917267,5180.96106414
7719,7719,20.289906843,20.2897275344,22.2721447476,21.400980295,20.2899201224,20.2897623452,4.23333333333,0.0,3353.2966052,20.2898280431,20.2902960607,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.452923837647,4321.13653673
7720,7720,20.2899068848,20.2899169682,22.2905987282,21.4213872302,20.2899197889,20.289751106,4.19166666667,0.0,3353.2966052,20.2898748672,20.289838305,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.4507326966,4286.92248136
7721,7721,20.2899053158,20.2899229632,22.303333879,21.4354858528,20.2899182625,20.2897461915,4.15,0.0,3353.2966052,20.2898744832,20.2898216405,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.449281402003,4264.25334299
7722,7722,20.2899042131,20.2899224416,22.313579854,21.4466273046,20.28991717,20.2897431966,4.10833333333,0.0,3353.2966052,20.2898730856,20.2897628523,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.448482122716,4251.77759646
7723,7723,20.2899037662,20.2899220255,22.3227048852,21.4563707135,20.2899166685,20.289741719,4.06666666667,0.0,3353.2966052,20.2898723896,20.2897118882,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.448182132575,4247.07831938
7724,7724,20.2899039007,20.2899220967,22.3310228425,21.4651818973,20.2899166954,20.2897416141,4.025,0.0,3353.2966052,20.2898724299,20.2902655108,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.448359211711,4249.79838338
7725,7725,20.2899045435,20.2899225914,22.3385260783,21.4731360691,20.2899171861,20.289742718,3.98333333333,0.0,3353.2966052,20.289873115,20.2893335126,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.448949517036,4258.94953144
7726,7726,20.2899056249,20.2899234508,22.3452103068,21.4802613639,20.2899180788,20.2897448738,3.94166666667,0.0,3353.2966052,20.2898743589,20.2899199639,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.449903015454,4273.76633538
7727,7727,20.2899070802,20.289924621,22.3511267514,21.4866184541,20.289919315,20.2897479362,3.9,0.0,3353.2966052,20.2898760815,20.2899024655,20.29,20.29,20.29,20.29,20.29,20.29,20.29,0.451177103591,4293.60413793
7728,7728,20.1343744135,20.1344752709,22.4002937972,21.5362325361,20.1341495083,20.1342509339,3.80833333333,0.0,3874.47383448,20.134321897,20.1317453388,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.20479130393,1140.42101536
7729,7729,20.1300855485,20.1301071781,22.4633254202,21.6003612534,20.1300826674,20.1301020112,3.71666666667,0.0,3874.47383448,20.1300944932,20.1296984496,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.44607981955,4230.00465274
7730,7730,20.1298782751,20.1299051223,22.5144513889,21.6533354602,20.1298859895,20.129911763,3.625,0.0,3874.47383448,20.1298953015,20.1296560637,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.340292861429,2701.90364008
7731,7731,20.129906252,20.1299256687,22.5485330208,21.6894914049,20.1299143015,20.1299324815,3.53333333333,0.0,3874.47383448,20.1299196198,20.1301237567,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.364267016967,3026.55356521
7732,7732,20.1299083913,20.1299273317,22.5709507016,21.7136540743,20.1299162882,20.1299340163,3.44166666667,0.0,3874.47383448,20.1299214507,20.129953005,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.365180020755,3039.15912545
7733,7733,20.1299091634,20.1299279336,22.5878682255,21.7317683533,20.1299169797,20.1299345491,3.35,0.0,3874.47383448,20.1299221002,20.1302175511,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.365771206638,3047.32590347
7734,7734,20.1299099882,20.1299285842,22.6027616255,21.7473954327,20.1299177292,20.1298007747,3.25833333333,0.0,3874.47383448,20.1298903099,20.1294570529,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.366410218375,3056.14331875
7735,7735,20.1299109756,20.1299293626,22.6167494887,21.761845042,20.1299186395,20.1297981821,3.16666666667,0.0,3874.47383448,20.129890348,20.1301825476,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.367266840995,3068.04366531
7736,7736,20.1299120937,20.1299302441,22.6299748544,21.7754137248,20.1299196784,20.1297999152,3.075,0.0,3874.47383448,20.129891541,20.1302154595,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.36815949802,3080.41963371
7737,7737,20.1299133202,20.1299312114,22.6424040144,21.7881484059,20.1299208238,20.1298023022,2.98333333333,0.0,3874.47383448,20.129892961,20.1295847777,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.369173257027,3094.51652303
7738,7738,20.1299146394,20.129791909,22.6540569039,21.800098516,20.1299220607,20.1298048569,2.89166666667,0.0,3874.47383448,20.129857506,20.1297410759,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.370224984285,3109.16611007
7739,7739,20.1299160349,20.1297898656,22.6650065408,21.8113451588,20.129923373,20.1298075767,2.8,0.0,3874.47383448,20.1298582924,20.1300308959,20.13,20.13,20.13,20.13,20.13,20.13,20.13,0.371444905722,3126.19025628
7740,7740,20.1778156432,20.1778307302,22.6848447147,21.832272423,20.1779143762,20.1779273928,2.8,0.0,3769.20740609,20.1778700736,20.1793029896,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.423878654105,3889.51457695
7741,7741,20.1798273407,20.1798467962,22.7054630974,21.8544789227,20.1798405912,20.1798591212,2.8,0.0,3769.20740609,20.1798432895,20.1801047113,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.361171343818,2980.28297511
7742,7742,20.179811524,20.1798453912,22.7221781522,21.872779206,20.179828623,20.1798602178,2.8,0.0,3769.20740609,20.179836258,20.1802055253,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.395391933928,3463.24137713
7743,7743,20.1798009817,20.1798371332,22.7348308009,21.8867463044,20.179818213,20.1798520918,2.8,0.0,3769.20740609,20.1798269331,20.1797253753,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.39087128621,3397.8984673
7744,7744,20.1798041404,20.1798397366,22.7449650642,21.8978910902,20.1798211607,20.179854501,2.8,0.0,3769.20740609,20.1798297129,20.1799850818,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.39239631499,3419.86037888
7745,7745,20.1798084427,20.1798432534,22.7539543111,21.9076717297,20.1798251633,20.17985775,2.8,0.0,3769.20740609,20.1798334809,20.1801930873,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.394214934284,3446.11522593
7746,7746,20.1798127032,20.1798467363,22.7624821467,21.9168733465,20.179829125,20.179860966,2.8,0.0,3769.20740609,20.1798372116,20.1798938935,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.39603436457,3472.45322436
7747,7747,20.1798168565,20.1798501327,22.7706532102,21.9256686622,20.1798329887,20.1798641038,2.8,0.0,3769.20740609,20.1798408499,20.1800865413,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.397845430035,3498.74116387
7748,7748,20.1798209154,20.179853452,22.7784795067,21.9341012774,20.1798367635,20.1798671696,2.8,0.0,3769.20740609,20.1798444052,20.1800904502,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.399653053454,3525.04924951
7749,7749,20.1798248857,20.1798566985,22.7859988507,21.9422211728,20.1798404543,20.1798701671,2.8,0.0,3769.20740609,20.1798478822,20.1795825745,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.401458301683,3551.39248067
7750,7750,20.1798287687,20.1798598736,22.793243731,21.9500656213,20.1798440635,20.1798730984,2.8,0.0,3769.20740609,20.1798512826,20.179606715,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.40326129032,3577.77215803
7751,7751,20.1798325672,20.1798629796,22.8002333711,21.9576564809,20.1798475938,20.1798759659,2.8,0.0,3769.20740609,20.1798546089,20.1794756343,20.18,20.18,20.18,20.18,20.18,20.18,20.18,0.405062491434,3604.19476823
7752,7752,19.8973855129,19.8869904339,22.724473598,21.8827142849,19.9071416834,19.8968276577,2.75,0.0,2794.33153214,19.8973855129,19.9095279573,19.71,19.71,19.71,19.71,19.71,19.71,19.71,0.0,0.0
7753,7753,19.7126960687,19.7121134604,22.623723439,21.781849554,19.7130279046,19.7125048588,2.7,0.0,2794.33153214,19.7125672835,19.7107501889,19.71,19.71,19.71,19.71,19.71,19.71,19.71,0.366969090377,3089.79893564
7754,7754,19.70999734,19.7099831573,22.5444520327,21.7014721302,19.7100335764,19.7100189309,2.65,0.0,2794.33153214,19.7100076927,19.7092026997,19.71,19.71,19.71,19.71,19.71,19.71,19.71,0.435439915882,4106.76415933
