,z0,z1,z2,z3,z4,z5,z6,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp6,sp,m,rh
8831,20.5605166818,21.2152890184,20.4099649618,20.7178748007,21.3570311982,20.4108965836,24.4099409289,2.8,83.5,47728.1310789,21.9182966745,21.3932589012,20.41,20.41,20.41,20.41,20.41,20.41,20.41,20.41,6.04382718565,2223.49875012
8832,20.5593481911,21.2637215599,20.1175903401,20.7171202222,21.4549349229,20.4828496045,24.0786608027,2.8,77.5833333333,62044.3249378,21.9383269885,21.42105771,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.19963104766,131.082405054
8833,20.5570957788,21.3244203088,20.0199069029,20.715738075,21.5800063573,20.5619592706,24.0272070448,2.8,71.6666666667,62044.3249378,21.9715699921,21.4596913496,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.13193620715,828.647554725
8834,20.5539838548,21.3693590287,20.0201434266,20.7138510097,21.6752290613,20.6068420249,24.0225249824,2.8,65.75,62133.8813581,22.0393658783,21.4935070969,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.17770554335,698.272455739
8835,20.5509463188,21.3936501254,20.0206329643,20.7119693802,21.728901902,20.6181200135,24.0209608658,2.8,59.8333333333,62192.2304519,22.0642479572,21.5169555834,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.16866204643,666.324274809
8836,20.5485329819,21.4045582331,20.0205476045,20.7104422792,21.7538713631,20.6117385202,24.0204317812,2.8,53.9166666667,62192.2304519,22.0740995702,21.53153655,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.16449921253,721.962506009
8837,20.5468195733,21.4097192237,20.0210242669,20.7093437714,21.7653248572,20.5999907174,24.020238905,2.8,48.0,62281.7868722,22.0772983447,21.5405032541,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.16257816637,745.336085936
8838,20.5456577094,21.4132024148,20.0184389571,20.7085971572,21.772015465,20.5892917255,24.0201567722,2.8,44.5833333333,62281.7868722,22.0783319143,21.5463491249,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.16097441387,753.068424422
8839,20.544865345,21.4162414577,20.0210525444,20.7080890146,21.7770568049,20.5821620588,24.0201137844,2.8,41.1666666667,62340.1359661,22.07940132,21.5504466962,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.15960208523,783.686794831
8840,20.5443021952,21.4188845231,20.0206400211,20.7077229966,21.7810012477,20.5766668728,24.0200864945,2.8,37.75,62340.1359661,22.0801241882,21.5534373677,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.1584091514,783.689743117
8841,20.543876349,21.4210012168,20.0193616027,20.7074311925,21.7838624144,20.5709941008,24.0200665901,2.8,34.3333333333,62340.1359661,22.0802974386,21.5556287847,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.15735754804,798.823092828
8842,20.5435293981,21.4225844072,20.0194451255,20.7071688089,21.7856100846,20.5642218476,24.0200508217,2.8,30.9166666667,62340.1359661,22.0798432791,21.557210148,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.15641872042,813.840593539
8843,20.5432219815,21.4237185874,20.0210507035,20.706905906,21.7863207876,20.5561268598,24.0200377099,2.8,27.5,62340.1359661,22.0787644331,21.5583268587,20.02,20.02,20.02,20.02,20.02,20.02,20.02,20.02,6.1555703556,828.743953576
8844,20.5434038531,21.4245517273,19.7411536588,20.707135014,21.7869997921,20.5539831332,23.6920960263,2.75,24.0833333333,62488.0414802,22.0233680294,21.5587040182,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.31519447219,58.5154554952
8845,20.5436484909,21.4258242868,19.6321349995,20.7074422194,21.7877532057,20.5482603782,23.6381504814,2.7,20.6666666667,62488.0414802,21.9849517789,21.5593613389,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.24525930389,666.163719176
8846,20.5433415141,21.425741016,19.6311386317,20.7070529767,21.7850367511,20.5302009564,23.6327906804,2.65,17.25,62488.0414802,21.9901677337,21.5595483634,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.28620155738,609.269861138
8847,20.5430596276,21.4255122578,19.6314667048,20.7066854526,21.7812736513,20.5099103293,23.6309442483,2.6,13.8333333333,62488.0414802,21.9833465904,21.5597054938,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.28055690168,558.635202083
8848,20.5429268107,21.4252615853,19.6318451679,20.7064961719,21.7769034477,20.4894858181,23.630306595,2.55,0.0,62488.0414802,21.9768654034,21.5598770859,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.27609511739,625.597778699
8849,20.542822038,21.4246789286,19.6308524306,20.7063433697,21.7726193516,20.4717370476,23.630083317,2.5,0.0,62488.0414802,21.971349319,21.5599505693,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.27343416632,642.008433854
8850,20.5426607119,21.4236838191,19.6296032858,20.706132358,21.7688665959,20.4575863629,23.6300013959,2.45,0.0,62488.0414802,21.9667833936,21.5598952729,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.27131908685,658.268903914
8851,20.5424175209,21.4223577274,19.6294393448,20.7058373649,21.7656481681,20.446128835,23.6299671384,2.4,0.0,62488.0414802,21.9629921767,21.5597324638,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.2694827487,674.39371455
8852,20.5420974078,21.4208128056,19.6309391945,20.7054649494,21.7627733008,20.436203321,23.6299499407,2.35,0.0,62488.0414802,21.9597077316,21.5594910243,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.26784523484,690.387805821
8853,20.5417129339,21.4191343769,19.6311364499,20.7050284951,21.7600711324,20.4266806249,23.6299396814,2.3,0.0,62488.0414802,21.9565542518,21.5591912755,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.26637460781,698.337589012
8854,20.5412750195,21.4173768727,19.6293578674,20.7045389894,21.7574544776,20.4172520053,23.6299325713,2.25,0.0,62488.0414802,21.9534123059,21.5588453306,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.26504859185,706.255523371
8855,20.5408009609,21.4156038368,19.6295436468,20.7040162208,21.7549144971,20.4080852277,23.6299263512,2.2,0.0,62488.0414802,21.9504849141,21.558473173,19.63,19.63,19.63,19.63,19.63,19.63,19.63,19.63,6.26396056624,721.986142073
8856,20.5639815024,21.5033991998,19.5576306346,20.7564605503,21.8257515354,20.4480530575,23.5883503442,2.15833333333,0.0,91333.2231936,22.2502832515,21.6266617487,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.53307314917,313.130615582
8857,20.5964776842,21.6209847749,19.5501107333,20.8313391135,21.9223346736,20.4956271792,23.5682380861,2.11666666667,0.0,91333.2231936,22.3058774406,21.7242251498,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.62744846968,506.538932868
8858,20.6242949809,21.7135162208,19.5491610978,20.8967194375,21.9992060161,20.5211495197,23.5586182206,2.075,0.0,91333.2231936,22.3436850729,21.81074094,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.66126980796,417.389489852
8859,20.6445634654,21.771973203,19.5486232157,20.9442024887,22.0489280357,20.5306563961,23.5540991427,2.03333333333,0.0,91333.2231936,22.3711439021,21.8743030809,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.7045372215,426.396482976
8860,20.6592156464,21.8072406749,19.5511006724,20.9774103296,22.0794382827,20.5336604043,23.551929989,1.99166666667,0.0,91333.2231936,22.3881856921,21.918367185,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.73304474419,435.533970026
8861,20.6709144825,21.8316829057,19.5509742837,21.0023159664,22.1002325297,20.5359571566,23.5508805473,1.95,0.0,91333.2231936,22.4007155045,21.9499490485,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.7577541053,426.435937415
8862,20.6813233495,21.8522440883,19.5493385031,21.0229776308,22.1168935786,20.5389175494,23.5503707107,1.90833333333,0.0,91333.2231936,22.4111286998,21.9743116436,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.77872581596,426.437331998
8863,20.691103527,21.8712376939,19.5510869216,21.0412712703,22.1315049758,20.5419449734,23.550123452,1.86666666667,0.0,91333.2231936,22.4204023079,21.9943693532,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.7966121042,435.541395024
8864,20.7003999081,21.8889171295,19.5501723131,21.0578568035,22.1452730892,20.5474647325,23.5500039657,1.825,0.0,91333.2231936,22.429155118,22.0111458531,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.81194354977,417.293556131
8865,20.7092117398,21.9051593016,19.5510243143,21.0729750683,22.1577569769,20.5526747521,23.5499458414,1.78333333333,0.0,91333.2231936,22.4370785449,22.0251601153,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.82521082906,426.442322307
8866,20.7175423381,21.9200076322,19.549146936,21.0867977486,22.1686960862,20.5560444007,23.5499172363,1.74166666667,0.0,91333.2231936,22.4438027843,22.0368937503,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.83679257147,417.29580385
8867,20.7254117454,21.9336260634,19.5493432155,21.099490165,22.1781932521,20.5576814836,23.5499028521,1.7,0.0,91333.2231936,22.4495568082,22.0468173776,19.55,19.55,19.55,19.55,19.55,19.55,19.55,19.55,7.84680573683,426.446263224
8868,20.7438526433,22.0396639179,19.6679891332,21.138071076,22.3203535245,20.7945000455,23.6385116233,1.60833333333,0.0,122132.378032,22.6505236108,22.1200149582,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.4376847136,517.019153857
8869,20.7632618147,22.1630263247,19.679393989,21.1834703056,22.4897559514,21.0373154084,23.6578109163,1.51666666667,0.0,122132.378032,22.7482342167,22.2152955549,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.42331270306,215.312190512
8870,20.7803968116,22.2577536244,19.6794972861,21.2235716582,22.6190732109,21.1772218989,23.6683388081,1.425,0.0,122132.378032,22.8184041664,22.2971585959,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.4376847136,354.70655154
8871,20.7944329646,22.3160984443,19.6803199339,21.2545675222,22.6956980241,21.2226195526,23.673887259,1.33333333333,0.0,122132.378032,22.854764595,22.3537184597,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.4375777919,335.911572961
8872,20.8062793986,22.3502504321,19.6816911767,21.2782709199,22.7358045297,21.224307445,23.6768267945,1.24166666667,0.0,122132.378032,22.8714620691,22.3890548602,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.43608514092,336.293502095
8873,20.8171478778,22.3736232333,19.6803692692,21.2977648356,22.7582139446,21.2194735748,23.6783706935,1.15,0.0,122132.378032,22.8803907652,22.4113748419,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.43674585638,331.738741125
8874,20.8277424715,22.3936370219,19.6792569719,21.3151499883,22.7740067475,21.2200112941,23.6791665455,1.05833333333,0.0,122132.378032,22.8870988386,22.4268875639,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.43697014467,336.874729175
8875,20.8382920418,22.4127053585,19.6800297578,21.3313951457,22.7873966299,21.2242228912,23.6795679463,0.966666666667,0.0,122132.378032,22.8931879587,22.4389095035,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.43704179095,341.975025706
8876,20.8487949734,22.4310318938,19.67892413,21.346832811,22.7993445684,21.2283342018,23.6797649203,0.875,0.0,122132.378032,22.8985800418,22.4488976227,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.43711924951,337.337219845
8877,20.8591903163,22.4483976065,19.6799816819,21.3615651585,22.8099453245,21.2307834741,23.6798567504,0.783333333333,0.0,122132.378032,22.9032963822,22.4574824328,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.43719901058,347.238465593
8878,20.8694265738,22.4647485501,19.6812963739,21.3756490804,22.819330047,21.2318379704,23.6798945515,0.691666666667,0.0,122132.378032,22.9073799383,22.4650223017,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.4372726075,347.415445086
8879,20.8794670145,22.4801747428,19.6813673333,21.3891355479,22.8277326979,21.2321755358,23.6799049122,0.6,0.0,122132.378032,22.9109482013,22.4717809074,19.68,19.68,19.68,19.68,19.68,19.68,19.68,19.68,8.43721632055,347.576424371
8880,20.8831270801,22.4820066802,19.514072322,21.3990355224,22.8126537916,21.1699593424,23.5899262414,0.6,0.0,127326.930717,22.8510431466,22.4768883141,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.42437852031,0.0
8881,20.8858554514,22.4840207997,19.4911051113,21.4098751883,22.7951814071,21.1064394618,23.5612926008,0.6,0.0,127326.930717,22.8251987262,22.4832299185,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.4376847136,447.673611788
8882,20.8884883112,22.4856343811,19.4911939981,21.4196628952,22.7788736297,21.0583715278,23.5273340169,0.6,0.0,127326.930717,22.7974402969,22.4878045668,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.42549326861,282.787863869
8883,20.8931105684,22.4914447977,19.4899520001,21.4300136711,22.7708070201,21.0364414308,23.5128221597,0.6,0.0,127326.930717,22.7867160193,22.4921063941,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.4376847136,298.03422807
8884,20.8992788385,22.5000360752,19.4904225772,21.4406805636,22.7688267402,21.0287011965,23.5019501455,0.6,0.0,127326.930717,22.7804617591,22.4962779696,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.43751092301,318.477454704
8885,20.9063248998,22.509961078,19.4889576402,21.4514623894,22.7702741955,21.0255666556,23.4962189789,0.6,0.0,127326.930717,22.778309844,22.500519739,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.43747477644,313.592492717
8886,20.9137338424,22.5202671825,19.4898028556,21.4621921621,22.7732959814,21.0228521139,23.4932036091,0.6,0.0,127326.930717,22.7781145039,22.5049059424,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.43760282933,323.76606645
8887,20.921232776,22.5305513772,19.4911456323,21.4727742317,22.7770308214,21.0200310253,23.4916179009,0.6,0.0,127326.930717,22.7788126973,22.5094380429,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.43744563087,323.876508665
8888,20.9287138761,22.5407313129,19.4916504232,21.4831724499,22.7812217134,21.017714538,23.4907923441,0.6,0.0,127326.930717,22.7800859233,22.514101851,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.4376847136,323.966720159
8889,20.9360997795,22.5507088309,19.4911757973,21.4933281166,22.7856785567,21.0160157927,23.4903464215,0.6,0.0,127326.930717,22.7816246359,22.5188308654,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.4374830704,324.05513686
8890,20.943354228,22.5604498012,19.4902386757,21.5032192987,22.7903098718,21.014831761,23.4901107972,0.6,0.0,127326.930717,22.7833829033,22.5235870225,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.43758573742,324.131306023
8891,20.9504506485,22.5699207753,19.4892432575,21.5128339124,22.7950274132,21.0139394191,23.4899844793,0.6,0.0,127326.930717,22.7852398517,22.528340039,19.49,19.49,19.49,19.49,19.49,19.49,19.49,19.49,8.43765123208,324.202676499
8892,20.9603727813,22.6074696766,19.5263966544,21.5211542433,22.8611794169,21.1686218292,23.5153563462,0.75,0.0,129290.474961,22.8396002656,22.544617808,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.4376847136,291.331537635
8893,20.9703962315,22.6498363441,19.5310957766,21.5272451006,22.9426819884,21.3437009534,23.5222860117,0.9,0.0,129290.474961,22.8917603428,22.5639714847,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.43207188771,186.98985519
8894,20.9796249326,22.6833123046,19.5303293765,21.533033766,23.0072158871,21.4536732598,23.5287313536,1.05,0.0,129290.474961,22.9309612122,22.581129443,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.4376847136,218.83369268
8895,20.9875078522,22.7050366104,19.5303369543,21.5388680127,23.0471763167,21.4968989383,23.5294261398,1.2,0.0,129290.474961,22.9506952669,22.5941444363,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.43677464275,213.565692252
8896,20.9943540548,22.7190811996,19.5309857406,21.5448613668,23.0700727833,21.5084021812,23.5298156527,1.35,0.0,129290.474961,22.960706288,22.6037824779,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.43738557962,208.243097588
8897,21.0005623444,22.7296152068,19.530823176,21.5509174203,23.0846453282,21.5145697196,23.5300224907,1.5,0.0,129290.474961,22.9669670124,22.6113009885,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.43743230852,202.925670623
8898,21.0064260006,22.7389628038,19.5294715099,21.5569692878,23.0961304598,21.5242493184,23.5301250486,1.65,0.0,129290.474961,22.9724129669,22.6176485765,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.43737294095,197.592785125
8899,21.0120990862,22.7479192334,19.5293485902,21.563000492,23.1065466509,21.5364686892,23.5301724669,1.8,0.0,129290.474961,22.9777751206,22.6233482791,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.43746248398,197.60067807
8900,21.017630898,22.7565556946,19.5312294444,21.5689983029,23.1162895771,21.5484732304,23.5301924321,1.95,0.0,129290.474961,22.9829040451,22.6286299572,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.43740035069,197.612287926
8901,21.0230390312,22.764829965,19.530609849,21.5749609804,23.1253741749,21.5591098432,23.5302004319,2.1,0.0,129290.474961,22.9875707986,22.6336068779,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.43748411682,186.887637686
8902,21.0283291455,22.7727429471,19.5301035225,21.5808813753,23.1338419023,21.5685677209,23.5302023128,2.25,0.0,129290.474961,22.9918782661,22.6383458127,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.4375290549,186.900232714
8903,21.0335006325,22.7803253009,19.5314717722,21.5867435989,23.1417855376,21.5773540497,23.5302018018,2.4,0.0,129290.474961,22.9959626147,22.6428891166,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,8.43742883372,186.915017104
8904,21.0406491233,22.8084893347,19.5399035126,21.5832926912,23.1847259422,21.7884045265,23.2977149562,2.55,0.0,119965.610911,22.9367203996,22.6440842306,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.76267819869,0.0
8905,21.0518920096,22.8466487554,19.556541782,21.5787682626,23.1890830139,22.0396365729,23.2307256772,2.7,0.0,119965.610911,22.9405829339,22.6464705966,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.9165093838,0.0
8906,21.0625610778,22.8766149063,19.56840723,21.5749977889,23.1891104722,22.2038650672,23.211353866,2.85,0.0,119965.610911,22.9467426501,22.6491353389,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.78441545043,0.0
8907,21.0703221955,22.8936532483,19.57323353,21.5722014879,23.1891084344,22.269482521,23.2012561219,3.0,0.0,119965.610911,22.9499300752,22.651404034,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.79223191127,0.0
8908,21.075656525,22.9024451767,19.5758454784,21.5705288942,23.1891108542,22.2862658924,23.1960626119,3.15,0.0,119965.610911,22.9498967234,22.6536172676,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.80040681815,0.0
8909,21.0791554988,22.9066641303,19.5769737841,21.5691950619,23.1891053455,22.2918277806,23.1933004158,3.3,0.0,119965.610911,22.9488460429,22.6554349809,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.78090016406,0.0
8910,21.0816736447,22.9092887362,19.5780779237,21.5680650385,23.1891027378,22.3017011902,23.1918476929,3.45,0.0,119965.610911,22.9491727732,22.6570257738,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.77478997208,0.0
8911,21.0837394756,22.911597408,19.5796977647,21.567163603,23.1890989801,22.3157723933,23.1910791928,3.6,0.0,119965.610911,22.9502633493,22.6585581708,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.76883555741,0.0
8912,21.0856130794,22.9139468718,19.5819438197,21.5665568179,23.1890951722,22.3302705888,23.1906734361,3.75,0.0,119965.610911,22.9516522531,22.6601471737,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.76548122712,0.0
8913,21.087397895,22.9163481716,19.5847161971,21.5662649529,23.1890913091,22.3431585963,23.1904575911,3.9,0.0,119965.610911,22.9530123695,22.6618387202,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.76360372941,0.0
8914,21.0891369121,22.9187758143,19.5879069917,21.5662718163,23.1890875978,22.3544611466,23.1903417077,4.05,0.0,119965.610911,22.9542994474,22.6636394202,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.76307287606,0.0
8915,21.0908507958,22.9212382048,19.5914712703,21.5665494985,23.189084076,22.3649211107,23.1902782721,4.2,0.0,119965.610911,22.955570244,22.6655318692,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.76388380976,0.0
8916,21.0705764725,22.8432442245,19.5170074569,21.5195950742,23.1997251849,22.3229048403,23.3714260216,4.35,0.0,95241.1694427,22.952877142,22.6071458249,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,6.97435509976,0.0
