,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,t7,sp0,m,rh
160,160,4.65,874.583333333,8058.26482531,23.5899800176,23.5899974726,23.5901264375,23.5899908958,22.1308600011,23.0525409392,22.944731392,23.59,2.79000573059,9227.06016533
161,161,4.7,870.0,8058.26482531,23.5899995476,23.5899974367,23.5899086048,23.5899990781,22.1696751454,23.0626814709,22.9465250892,23.59,2.79000573059,9213.63172616
162,162,4.75,865.75,8058.26482531,23.589992255,23.5899974219,23.5901081502,23.590016467,22.2105863777,23.0721751005,22.9482571037,23.59,2.79000573059,9175.02947012
163,163,4.8,861.5,8058.26482531,23.5899451921,23.5899974184,23.5900273286,23.5899709407,22.2531583891,23.0816043468,22.9499440176,23.59,2.79000573059,9149.24098378
164,164,4.85,857.25,8058.26482531,23.5900992658,23.5899974205,23.5899747045,23.5899935576,22.2969786515,23.0911793233,22.9515954464,23.59,2.79000573059,9109.76994188
165,165,4.9,853.0,8058.26482531,23.5899652976,23.5899948997,23.5900270735,23.5899553216,22.3479686107,23.0969470514,22.952387506,23.59,2.79000573059,9039.29305746
166,166,4.95,848.75,8058.26482531,23.5898623108,23.5899970738,23.5900318403,23.5899626558,22.3936284602,23.1098331004,22.9542549156,23.59,2.79000573059,9022.72639274
167,167,5.0,844.5,8058.26482531,23.5899374286,23.5899975636,23.5901351983,23.590185068,22.4397551429,23.1210512096,22.9560222236,23.59,2.79000573059,8973.1064268
168,168,5.0,840.25,8058.26482531,23.4984132934,23.8787132819,23.8786812433,23.8788173381,22.5423519353,23.1934108394,22.9568552172,23.88,9.21265353455,52374.3098704
169,169,5.0,836.0,8058.26482531,23.3356198502,23.8799862608,23.8802940672,23.87995196,22.5301442435,23.2394711171,22.9587187403,23.88,9.21265353455,52460.4895553
170,170,5.0,831.75,8058.26482531,23.2669200523,23.8799981167,23.8798263137,23.8799625931,22.5742143667,23.215412677,22.9604562391,23.88,9.21265353455,52458.3454743
171,171,5.0,827.5,8058.26482531,23.2621850982,23.8799962069,23.8800748011,23.8802005788,22.6255815142,23.2103080446,22.9612202115,23.88,9.21265353455,52451.0090184
172,172,5.0,823.25,8058.26482531,23.2376257639,23.879995671,23.8802499883,23.8802176384,22.6734600827,23.202632845,22.9630286557,23.88,9.21265353455,52450.9779082
173,173,5.0,819.0,8058.26482531,23.2264469511,23.8799946068,23.879975437,23.8798793414,22.7202656544,23.1999570497,22.9646961564,23.88,9.21265353455,52450.9390737
174,174,5.0,806.583333333,8058.26482531,23.2217163796,23.8799939183,23.8799992103,23.8801037269,22.7618955915,23.201889925,22.9662262381,23.88,9.21265353455,52450.8962353
175,175,5.0,794.166666667,8058.26482531,23.2195980708,23.8799935681,23.8800690444,23.8799896495,22.7990365207,23.2060916128,22.9676598811,23.88,9.21265353455,52450.8565637
176,176,5.0,781.75,8058.26482531,23.2187071746,23.8799934292,23.8800180494,23.880097031,22.833798626,23.2112620532,22.9690170563,23.88,9.21265353455,52450.8193099
177,177,5.0,769.333333333,8058.26482531,23.2184241291,23.8799934263,23.8801773848,23.8800914072,22.8665340496,23.2168357512,22.9703094539,23.88,9.21265353455,52450.7841885
178,178,5.0,756.916666667,8058.26482531,23.2184679633,23.8799935047,23.8799614123,23.8801267197,22.889648699,23.222326381,22.9715444566,23.88,9.21265353455,52450.7511675
179,179,5.0,744.5,8058.26482531,23.2260172828,23.8799902961,23.8801345718,23.8797823085,22.9171891952,23.2258441282,22.9720646979,23.88,9.21265353455,52437.7432882
180,180,4.95,732.083333333,8058.26482531,23.4713358768,23.5063165189,23.4892703347,23.4863185662,23.4617321637,23.2579247607,22.9726570978,23.48,3.21009175336,7708.93032113
181,181,4.9,719.666666667,8058.26482531,23.4799568567,23.4804954178,23.478609353,23.4815671946,23.4793079105,23.2926956862,22.9737820403,23.48,2.79000573059,560.512573248
182,182,4.85,707.25,8058.26482531,23.4805446635,23.4800648401,23.4799215997,23.4800158289,23.4798972066,23.3157190883,22.9751452233,23.48,2.79000573059,9451.47034762
183,183,4.8,694.833333333,8058.26482531,23.4794256841,23.4800062387,23.4816939156,23.4803887985,23.4799857688,23.3267409984,22.9764507527,23.48,2.79000573059,7396.90242123
184,184,4.75,682.416666667,8058.26482531,23.4795836325,23.480000306,23.4805932248,23.4806877171,23.4800002113,23.3307807927,22.9775911224,23.48,2.79000573059,7397.10237774
185,185,4.7,670.0,8058.26482531,23.4801114919,23.4800010985,23.4782742477,23.4811118328,23.4800032572,23.3320611796,22.9785779005,23.48,2.79000573059,7323.63159569
186,186,4.65,636.666666667,8058.26482531,23.4798473999,23.4800024772,23.4803875897,23.4808249137,23.4800046903,23.3324386884,22.9794543047,23.48,2.79000573059,7250.13471605
187,187,4.6,603.333333333,8058.26482531,23.4797405354,23.4800038494,23.4802160862,23.4794818234,23.4800061169,23.3323654076,22.9802533128,23.48,2.79000573059,7250.20370468
188,188,4.55,570.0,8058.26482531,23.4803314837,23.4800050263,23.4794582559,23.4812722143,23.4800074973,23.3318636656,22.9809908936,23.48,2.79000573059,7250.21995144
189,189,4.5,536.666666667,8058.26482531,23.4803396008,23.4800059477,23.4798249172,23.4791633416,23.4800086861,23.3310314261,22.981671961,23.48,2.79000573059,7176.03894768
190,190,4.45,503.333333333,8058.26482531,23.4803144059,23.4800066285,23.4814500266,23.4801748664,23.480009639,23.3299051757,22.9822970091,23.48,2.79000573059,7175.96352088
191,191,4.4,470.0,8058.26482531,23.4794389031,23.4800071196,23.4810618894,23.4796496579,23.4800103817,23.3285729978,22.9828655609,23.48,2.79000573059,7101.41240373
192,192,4.26666666667,436.666666667,8058.26482531,23.3371927484,23.3474431529,23.3433274355,23.3377745352,23.3542468254,23.3307410147,22.9833775169,23.33,3.0555516774,0.0
193,193,4.13333333333,403.333333333,8058.26482531,23.3306913526,23.3316839765,23.3328330959,23.3311928008,23.3335834152,23.3154143453,22.9838331732,23.33,2.79000573059,9069.08673
194,194,4.0,370.0,8058.26482531,23.330555602,23.3301547283,23.3287880022,23.3291812411,23.3305287453,23.2957972016,22.9842329969,23.33,2.79000573059,3672.98140494
195,195,3.86666666667,336.666666667,8058.26482531,23.3301899837,23.3299999725,23.3320348957,23.3309343385,23.3300595535,23.2829598589,22.9845768136,23.33,2.79000573059,4762.29173825
196,196,3.73333333333,303.333333333,8058.26482531,23.32971306,23.3299839164,23.330528229,23.331164189,23.3299871989,23.2784748753,22.9848641127,23.33,2.79000573059,4849.39382443
197,197,3.6,270.0,8058.26482531,23.3300805756,23.3299814876,23.3302396587,23.3301019046,23.3299755582,23.2792999739,22.9850948506,23.33,2.79000573059,4936.01229355
198,198,3.46666666667,247.5,8058.26482531,23.3302013575,23.3299805651,23.3303325371,23.329044348,23.3299731007,23.2825402747,22.9852703925,23.33,2.79000573059,4935.95013129
199,199,3.33333333333,225.0,8058.26482531,23.3307417828,23.329979947,23.329505654,23.3306668177,23.3299719982,23.2866762786,22.9853933453,23.33,2.79000573059,5022.01230206
200,200,3.2,202.5,8058.26482531,23.3306894688,23.3299796003,23.3301765174,23.3313171345,23.3299712869,23.2912444228,22.9854672708,23.33,2.79000573059,5021.99834771
201,201,3.06666666667,0.0,8058.26482531,23.3299317509,23.3299815031,23.3293816813,23.3294064463,23.3299718026,23.2959393582,22.9854958966,23.33,2.79000573059,5109.32548346
202,202,2.93333333333,0.0,8058.26482531,23.3305869319,23.3302527991,23.3311021536,23.3299452964,23.3299753959,23.3008126044,22.9854826776,23.33,2.79000573059,5192.53677029
203,203,2.8,0.0,8058.26482531,23.3297079818,23.330152684,23.3313744496,23.3308607642,23.3299756587,23.3060739908,22.9854297845,23.33,2.79000573059,5107.1645154
204,204,2.75,0.0,8058.26482531,23.3376271213,23.7139573435,23.7115655963,23.7135290719,23.7077321011,23.3163420856,22.9853749601,23.72,9.21265353455,52275.0328706
205,205,2.7,0.0,8058.26482531,23.3219365705,23.7200139056,23.7190658535,23.7199886412,23.7195515545,23.3470878348,22.9852341295,23.72,9.21265353455,52281.3498491
206,206,2.65,0.0,8058.26482531,23.2719591854,23.7203811595,23.7186787916,23.721290354,23.7200361524,23.3614541849,22.9850558757,23.72,9.21265353455,52489.5258379
207,207,2.6,0.0,8058.26482531,23.2249437026,23.7195699665,23.7219642091,23.7206790612,23.7200500041,23.3543996544,22.98485461,23.72,9.21265353455,52489.486368
208,208,2.55,0.0,8058.26482531,23.1982074878,23.7196758449,23.7200436261,23.7213051533,23.7209667542,23.3341128151,22.9846319536,23.72,9.21265353455,52489.4281825
209,209,2.5,0.0,8058.26482531,23.1879000719,23.7198702014,23.7209325286,23.720824095,23.720177237,23.3129857072,22.9843866837,23.72,9.21265353455,52489.361283
210,210,2.45,0.0,8058.26482531,23.1848145304,23.7201811047,23.7206333429,23.7209802577,23.7208810866,23.2984424628,22.9841192902,23.72,9.21265353455,52489.2926776
211,211,2.4,0.0,8058.26482531,23.183128374,23.7197560685,23.7206413609,23.7197845195,23.7196313341,23.2910180195,22.9838310177,23.72,9.21265353455,52489.2263267
212,212,2.35,0.0,8058.26482531,23.1810884038,23.7189995321,23.7182178714,23.7194065626,23.7214413726,23.287752656,22.9835233412,23.72,9.21265353455,52489.1622654
213,213,2.3,0.0,8058.26482531,23.1788547275,23.7202084302,23.7204604162,23.7208199658,23.7204099833,23.2858998272,22.9831976003,23.72,9.21265353455,52489.099274
214,214,2.25,0.0,8058.26482531,23.1768426277,23.7211262666,23.721706708,23.720795468,23.7204961526,23.2842191485,22.9828551802,23.72,9.21265353455,52489.0364233
215,215,2.2,0.0,8058.26482531,23.1751907137,23.7195371452,23.7189452306,23.7210517127,23.7214077216,23.2825132272,22.9824973572,23.72,9.21265353455,52488.9734355
216,216,2.10833333333,0.0,7252.22431484,23.1688341413,23.6064107792,23.6090655322,23.6066444079,23.6124333538,23.2819651091,22.9753952945,23.6,9.21265353455,52488.9160219
217,217,2.01666666667,0.0,7252.22431484,23.1620272065,23.6008197881,23.6014494384,23.5991641601,23.6015369011,23.2774325362,22.9659217876,23.6,9.21265353455,52488.856443
218,218,1.925,0.0,7252.22431484,23.1574556171,23.6004830123,23.6007554176,23.5994347412,23.6012946877,23.2720771697,22.9579141336,23.6,9.21265353455,52488.7945229
219,219,1.83333333333,0.0,7252.22431484,23.1550886841,23.5994049528,23.6021638728,23.5991627799,23.6006010928,23.2687895791,22.9524375849,23.6,9.21265353455,52488.7293956
220,220,1.74166666667,0.0,7252.22431484,23.1538451426,23.5995054965,23.5991452028,23.6001543116,23.600333582,23.2680464847,22.9489742801,23.6,9.21265353455,52488.6625615
221,221,1.65,0.0,7252.22431484,23.152914422,23.5993567593,23.5989954479,23.6009730491,23.5996484454,23.2690197918,22.9466967708,23.6,9.21265353455,52488.5959849
222,222,1.55833333333,0.0,7252.22431484,23.1520034057,23.599911526,23.6009483506,23.5993279914,23.5986122006,23.2708109071,22.9450188844,23.6,9.21265353455,52488.5306988
223,223,1.46666666667,0.0,7252.22431484,23.1511040045,23.6003185372,23.5991210599,23.6014301495,23.6003945611,23.2728924003,22.9436441562,23.6,9.21265353455,52488.4667492
224,224,1.375,0.0,7252.22431484,23.1502667863,23.5989205952,23.6003267503,23.5999974259,23.6000516216,23.2751070076,22.9424500777,23.6,9.21265353455,52488.4037716
225,225,1.28333333333,0.0,7252.22431484,23.149512744,23.6002153968,23.5994303933,23.6014269128,23.5990454263,23.2773834729,22.9413853569,23.6,9.21265353455,52488.3414577
226,226,1.19166666667,0.0,7252.22431484,23.1488335282,23.5999053733,23.6020323924,23.5993812279,23.59894385,23.2797404361,22.9404192856,23.6,9.21265353455,52488.279688
227,227,1.1,0.0,7252.22431484,23.1482127296,23.5991259556,23.6022083021,23.6006973424,23.5999913316,23.2821882635,22.9395266789,23.6,9.21265353455,52488.2184613
228,228,1.1,0.0,7252.22431484,23.3218529021,23.3453298226,23.3510271694,23.3422693199,23.3566243939,23.3035754923,22.9386887613,23.33,2.79000573059,16424.1638562
229,229,1.1,0.0,7252.22431484,23.3300727337,23.330161673,23.3296344839,23.3296229855,23.3335593023,23.3278686643,22.9378873183,23.33,2.79000573059,1289.27372532
230,230,1.1,0.0,7252.22431484,23.3302966184,23.3308019931,23.3298309648,23.3295456891,23.3297743165,23.343983369,22.9371105814,23.33,2.79000573059,7687.07638445
231,231,1.1,0.0,7252.22431484,23.329368789,23.3291614972,23.3303101546,23.3292420617,23.3314096354,23.351243124,22.9363524959,23.33,2.79000573059,6334.45435654
232,232,1.1,0.0,7252.22431484,23.3295137082,23.330362952,23.328327704,23.331283559,23.3312232052,23.3529847524,22.9356097178,23.33,2.79000573059,6334.45325821
233,233,1.1,0.0,7252.22431484,23.3305167992,23.3289701097,23.3308044978,23.3306674277,23.3291020603,23.3522541819,22.9348799464,23.33,2.79000573059,6334.45228651
234,234,1.1,0.0,7252.22431484,23.330480461,23.3291621306,23.33107883,23.3292792038,23.3299028598,23.3506107658,22.9341632335,23.33,2.79000573059,6255.66667338
235,235,1.1,0.0,7252.22431484,23.3299855074,23.3299712911,23.3304251363,23.3289614673,23.3313798718,23.3485281182,22.9334575259,23.33,2.79000573059,6255.6629818
236,236,1.1,0.0,7252.22431484,23.3296384699,23.3303480435,23.3306373751,23.3300482305,23.3289806126,23.346084685,22.9327600165,23.33,2.79000573059,6255.66230695
237,237,1.1,0.0,7252.22431484,23.3296516541,23.3302013999,23.3321273983,23.330286628,23.3289844951,23.3432885447,22.9320687335,23.33,2.79000573059,6255.66165854
238,238,1.1,0.0,7252.22431484,23.3299077563,23.3298731575,23.3301559139,23.3288790851,23.3303605844,23.3402628963,22.9313825981,23.33,2.79000573059,6255.66103027
239,239,1.1,0.0,7252.22431484,23.3302500211,23.3296081266,23.329500343,23.3298064001,23.3285583444,23.3370710988,22.9306990749,23.33,2.79000573059,6255.66042166
240,240,0.958333333333,0.0,7252.22431484,23.5594385346,23.5571478689,23.5509042928,23.5587057669,23.5461657795,23.335220467,22.930018104,23.57,2.79000573059,21012.0757932
241,241,0.816666666667,0.0,7252.22431484,23.5693091682,23.5697240733,23.5697319149,23.5701102127,23.5692012357,23.360565121,22.9293405594,23.57,2.79000573059,3094.96454605
242,242,0.675,0.0,7252.22431484,23.5694399698,23.5695289622,23.5706369842,23.5690930973,23.5690336189,23.3944840539,22.9286689784,23.57,2.79000573059,11597.9955071
243,243,0.533333333333,0.0,7252.22431484,23.5700690596,23.5689519067,23.5707944073,23.569230116,23.5682493635,23.4215246756,22.9280026896,23.57,2.79000573059,9893.27571355
244,244,0.391666666667,0.0,7252.22431484,23.5698261423,23.5704946714,23.5690081509,23.5691364373,23.5709268231,23.4386592792,22.92734336,23.57,2.79000573059,9705.38483716
245,245,0.25,0.0,7252.22431484,23.5696399179,23.5703352046,23.5706004386,23.5693261525,23.5695136534,23.448962402,22.9266941326,23.57,2.79000573059,9705.3795183
246,246,0.108333333333,0.0,7252.22431484,23.5701049663,23.5695509286,23.5693631169,23.5700686493,23.5697307438,23.4558874901,22.9260571539,23.57,2.79000573059,9705.37408607
247,247,-0.0333333333333,0.0,7252.22431484,23.5701890441,23.5692890265,23.5702919484,23.5712118337,23.5688754756,23.4614869427,22.9254329397,23.57,2.79000573059,9642.21960901
248,248,-0.175,0.0,7252.22431484,23.5693364795,23.5697481669,23.571867118,23.5695494477,23.5681683489,23.4665583281,22.9248208551,23.57,2.79000573059,9578.80114606
249,249,-0.316666666667,0.0,7252.22431484,23.5706179962,23.5706502869,23.5688209881,23.5704425697,23.5682964516,23.4712501087,22.9242196824,23.57,2.79000573059,9705.35558785
250,250,-0.458333333333,0.0,7252.22431484,23.5701146611,23.5691631299,23.5680685048,23.5700111046,23.5690432591,23.4757570829,22.923628097,23.57,2.79000573059,9515.1111153
251,251,-0.6,0.0,7252.22431484,23.5698333084,23.5707843255,23.56878507,23.5691801073,23.5700073986,23.4800728005,22.9230448278,23.57,2.79000573059,9578.78235457
252,252,-0.641666666667,0.0,7252.22431484,23.7238061604,23.7225825196,23.7194279098,23.7224020162,23.7137899806,23.4828854543,22.9224687408,23.73,2.79000573059,19261.8793569
253,253,-0.683333333333,0.0,7252.22431484,23.7298828366,23.7299623226,23.7281761634,23.7292749669,23.7295535062,23.5013087636,22.9218988306,23.73,2.79000573059,7100.60615186
254,254,-0.725,0.0,7252.22431484,23.7300956754,23.73122836,23.7285869115,23.731388976,23.7286347837,23.5236041126,22.9213359469,23.73,2.79000573059,12874.0200237
255,255,-0.766666666667,0.0,7252.22431484,23.7308117457,23.7307456823,23.7279503326,23.7308872513,23.7309323838,23.5400434796,22.9207801395,23.73,2.79000573059,11708.5878296
256,256,-0.808333333333,0.0,7252.22431484,23.7293968611,23.7312651507,23.7295117748,23.7311789578,23.730003309,23.5490174768,22.9202316,23.73,2.79000573059,11486.3788388
257,257,-0.85,0.0,7252.22431484,23.729370006,23.7307608549,23.7296252131,23.7305860669,23.7311448481,23.5526949805,22.9196911063,23.73,2.79000573059,11597.8937395
258,258,-0.891666666667,0.0,7252.22431484,23.7307904023,23.7305241555,23.7298697846,23.7306461298,23.7317472913,23.5536498786,22.9191594136,23.73,2.79000573059,11597.8895159
259,259,-0.933333333333,0.0,7252.22431484,23.7301136029,23.7289762611,23.7280514951,23.729450681,23.7303322799,23.5535249951,22.9186367627,23.73,2.79000573059,11430.2906736
260,260,-0.975,0.0,7252.22431484,23.7295733775,23.7301846457,23.730269067,23.7288101627,23.7317781112,23.5527513795,22.918122885,23.73,2.79000573059,11486.3625118
261,261,-1.01666666667,0.0,7252.22431484,23.7299134108,23.7307951458,23.7313805175,23.7295279547,23.7303130145,23.5515668369,22.9176171685,23.73,2.79000573059,11486.3586966
262,262,-1.05833333333,0.0,7252.22431484,23.730943477,23.7311700606,23.7287672667,23.7312284155,23.7286667631,23.5501137297,22.9171188876,23.73,2.79000573059,11486.3549676
263,263,-1.1,0.0,7252.22431484,23.7304654755,23.7297028235,23.7297287704,23.7308152059,23.7307518889,23.5484899164,22.9166273052,23.73,2.79000573059,11373.9874492
264,264,-1.19166666667,0.0,7252.22431484,23.1592769401,23.2714051806,23.2696542882,23.2676135425,23.2826641647,23.5404370717,22.916444997,23.26,8.59242276442,13112.5094484
265,265,-1.28333333333,0.0,7252.22431484,23.2499833604,23.2592708106,23.2624016739,23.2617477344,23.2605973648,23.4686665585,22.9160706503,23.26,2.79000573059,28179.4937238
266,266,-1.375,0.0,7252.22431484,23.25947431,23.2588322637,23.2611221764,23.2601078577,23.2603375508,23.3978625349,22.9155228088,23.26,3.20621614009,0.0
267,267,-1.46666666667,0.0,7252.22431484,23.2600312482,23.2596598376,23.260713273,23.2589666004,23.2601094354,23.3557430733,22.9149242457,23.26,2.79000573059,5194.96554242
268,268,-1.55833333333,0.0,7252.22431484,23.260466542,23.2587540768,23.2589936996,23.2601833449,23.2608999519,23.3370998492,22.9143407319,23.26,2.79000573059,4674.07559062
269,269,-1.65,0.0,7252.22431484,23.260030395,23.2602327522,23.2581695049,23.2597532357,23.25879642,23.3299624035,22.9137806388,23.26,2.79000573059,4585.94023718
270,270,-1.74166666667,0.0,7252.22431484,23.2601260352,23.2605898727,23.2593906069,23.2596824632,23.2595776974,23.3265086845,22.9132294325,23.26,2.79000573059,4674.07263727
271,271,-1.83333333333,0.0,7252.22431484,23.2601144657,23.2608347956,23.2582738262,23.2597356005,23.258985586,23.3239283437,22.9126729671,23.26,2.79000573059,4674.07175855
