,Unnamed: 0,p0,m0
566,566,2176.55108422,3.92203237616
567,567,2176.55108422,3.92203237616
568,568,2176.55108422,3.92203237616
569,569,2176.55108422,3.92203237616
570,570,2176.55108422,3.92203237616
571,571,2176.55108422,3.92203237616
572,572,2176.55108422,3.92203237616
573,573,2176.55108422,3.92203237616
574,574,2176.55108422,3.92203237616
575,575,2176.55108422,3.92203237616
576,576,2176.55108422,3.92203237616
577,577,2176.55108422,3.92203237616
578,578,2176.55108422,3.92203237616
579,579,2176.55108422,3.92203237616
580,580,2176.55108422,3.92203237616
581,581,2176.55108422,3.92203237616
582,582,2176.55108422,3.92203237616
583,583,2176.55108422,3.92203237616
584,584,2176.55108422,3.92203237616
585,585,2176.55108422,3.92203237616
586,586,2176.55108422,3.92203237616
587,587,2176.55108422,3.92203237616
588,588,2176.55108422,3.92203237616
589,589,2176.55108422,3.92203237616
590,590,2176.55108422,3.92203237616
591,591,2176.55108422,3.92203237616
592,592,2176.55108422,3.92203237616
593,593,2176.55108422,3.92203237616
594,594,2176.55108422,3.92203237616
595,595,2176.55108422,3.92203237616
596,596,2176.55108422,3.92203237616
597,597,2176.55108422,3.92203237616
598,598,2176.55108422,3.92203237616
599,599,2176.55108422,3.92203237616
600,600,2176.55108422,3.92203237616
601,601,2176.55108422,3.92203237616
602,602,2176.55108422,3.92203237616
603,603,2176.55108422,3.92203237616
604,604,2176.55108422,3.92203237616
605,605,2176.55108422,3.92203237616
606,606,2176.55108422,3.92203237616
607,607,2176.55108422,3.92203237616
608,608,2176.55108422,3.92203237616
609,609,2176.55108422,3.92203237616
610,610,2176.55108422,3.92203237616
611,611,2176.55108422,3.92203237616
612,612,2176.55108422,3.92203237616
613,613,2176.55108422,3.92203237616
614,614,2176.55108422,3.92203237616
615,615,2176.55108422,3.92203237616
616,616,2176.55108422,3.92203237616
617,617,2176.55108422,3.92203237616
618,618,2176.55108422,3.92203237616
619,619,2176.55108422,3.92203237616
620,620,2176.55108422,3.92203237616
621,621,2176.55108422,3.92203237616
622,622,2176.55108422,3.92203237616
623,623,2176.55108422,3.92203237616
624,624,2176.55108422,3.92203237616
625,625,2183.15986905,3.93315394154
626,626,2176.55108422,3.92203237616
627,627,2176.55108422,3.92203237616
628,628,2176.55108422,3.92203237616
629,629,2176.55108422,3.92203237616
630,630,2176.55108422,3.92203237616
631,631,2176.55108422,3.92203237616
632,632,2176.55108422,3.92203237616
633,633,2176.55108422,3.92203237616
634,634,2176.55108422,3.92203237616
635,635,2176.55108422,3.92203237616
636,636,2444.56831102,4.2680017548
637,637,2176.55108422,3.92203237616
638,638,2176.55108422,3.92203237616
639,639,2176.55108422,3.92203237616
640,640,2176.55108422,3.92203237616
641,641,2176.55108422,3.92203237616
642,642,2176.55108422,3.92203237616
643,643,2176.55108422,3.92203237616
644,644,2176.55108422,3.92203237616
645,645,2176.55108422,3.92203237616
646,646,2176.55108422,3.92203237616
647,647,2176.55108422,3.92203237616
648,648,2176.55108422,3.92203237616
649,649,2222.97958148,3.99922546243
650,650,2176.55108422,3.92203237616
651,651,2176.55108422,3.92203237616
652,652,2176.55108422,3.92203237616
653,653,2176.55108422,3.92203237616
654,654,2176.55108422,3.92203237616
655,655,2373.24261348,4.21558183107
656,656,2462.41729074,4.34853173101
657,657,2428.95923912,4.31722748066
658,658,2176.55108422,3.92203237616
