,tout,m,gas,q,dt
1588,-11.35,9.383243164,409333.0011,-341043.82801587513,-8.6538215
1589,-11.4,9.870567079,429160.0925,-357620.8652573237,-8.626437000000003
1590,-11.45,10.014674219,434914.1353,-361543.83057343576,-8.595573109999997
1591,-11.5,9.91211747,429133.2579,-357525.73470370896,-8.587990929999997
1592,-11.55,10.015921589,434003.3048,-360932.4206474219,-8.579968389999998
1593,-11.6,9.843325916,425230.2757,-355447.9081083973,-8.597749890000003
1594,-11.65,9.337858408,405521.49700000003,-340259.4450018043,-8.67588156
1595,-11.7,10.036124161999998,434246.3267,-363575.9427803218,-8.625411489999998
1596,-11.65,10.468588114,451780.0795,-375601.9841219527,-8.542607930000003
1597,-11.6,9.769746891,419259.8256,-351176.8385984677,-8.558413430000002
1598,-11.55,9.817830054999998,424394.1685,-354740.7037281324,-8.602926700000005
1599,-11.5,9.935265258000001,429562.3702,-358936.87002569105,-8.601799479999997
1600,-11.45,10.057722669,430222.9139,-361048.06645988504,-8.547046700000003
1601,-11.4,10.518672840999999,446598.2909,-373474.5884324598,-8.453777619999997
1602,-11.35,10.63447228,450045.9689,-375079.33726537734,-8.397652630000003
1603,-11.3,10.708249691999999,451178.2239,-375811.1855378321,-8.356067170000003
1604,-11.25,10.270088499,431029.0938,-361679.0875502335,-8.384939279999998
1605,-11.2,10.618305583,448790.2363,-373948.37749123847,-8.385078700000001
1606,-11.15,9.933759769,419607.8839,-352093.2043104871,-8.43907214
1607,-11.1,10.850954171000001,457527.9919,-381283.8703549554,-8.366257240000003
1608,-11.15,9.597855628,406079.6169,-340641.2698129691,-8.450331759999997
1609,-11.2,10.340581735999999,437881.9837,-366315.46284520294,-8.434531980000003
1610,-11.25,10.066122188000001,424263.3442,-356062.80831739656,-8.421997820000001
1611,-11.3,10.656735625,449692.3531,-374906.2242274628,-8.37624108
1612,-11.35,9.957932023999998,420762.75399999996,-353016.5362846845,-8.440663790000002
1613,-11.4,10.599648299,447434.5608,-373813.05258224026,-8.3967982
1614,-11.45,10.208445757,431289.4615,-360755.7771533382,-8.414036250000002
1615,-11.5,10.822779861999999,456182.7367,-380261.61232849536,-8.365547509999999
1616,-11.55,10.760035965,451619.7774,-376624.30210218136,-8.33384323
1617,-11.6,11.013601237,460188.3791,-383668.8452573993,-8.2942648
1618,-11.65,10.509834904,437590.7999,-367126.09805257875,-8.317064590000001
1619,-11.7,10.696083290999999,448842.5519,-375604.9415743771,-8.36098089
1620,-11.74166667,11.126086349000001,465331.05299999996,-388179.41160548956,-8.306934399999996
1621,-11.78333333,10.727775326,446558.4523,-374240.95861885726,-8.306008230000003
1622,-11.825,11.128818798999998,464293.9256,-387432.3194307252,-8.288911159999998
1623,-11.86666667,10.47126574,438561.5613,-367552.99899751646,-8.357405970000002
1624,-11.90833333,11.203555411000002,468874.2833,-391461.47522273083,-8.319244179999998
1625,-11.95,10.809500750000002,451411.8392,-377901.83083745383,-8.323846629999998
1626,-11.99166667,11.43302707,475675.8816,-397192.5242345232,-8.27161941
1627,-12.03333333,11.054035146000002,458436.006,-383910.08275869215,-8.269121759999997
1628,-12.075,11.305986770999999,469833.2884,-392610.42172406585,-8.268068390000003
1629,-12.11666667,11.367925318000001,471486.539,-394150.1043575855,-8.255267369999999
1630,-12.15833333,11.170824594,463644.5594,-388231.87928414455,-8.274784099999998
1631,-12.2,11.326972636,470560.1787,-393870.4734290557,-8.279236400000002
1632,-12.38333333,12.073356723,520082.1314,-436320.3636392506,-8.604549939999998
1633,-12.56666667,12.052002174,536535.7477,-449877.0011080716,-8.887616360000003
1634,-12.75,11.839730348,533025.7504,-446739.7371484095,-8.983870490000001
1635,-12.93333333,12.428880164,557991.8156,-465831.77599997324,-8.923758710000001
1636,-13.11666667,12.189141785,543739.2556,-456380.12447260245,-8.914650129999998
1637,-13.3,12.726834877000002,563331.7033,-472861.83053925686,-8.846358989999999
1638,-13.48333333,12.303105978,547928.9774,-457472.05769471655,-8.853204929999997
1639,-13.66666667,12.632032043,567080.4920000001,-470185.66551028384,-8.862308740000003
1640,-13.85,12.820707959,574736.0372,-473033.156680584,-8.784767770000002
1641,-14.03333333,12.844698296,572770.3384,-471895.2210662301,-8.747266959999997
1642,-14.21666667,12.767430090000001,571033.3229,-470713.2268643693,-8.778162639999998
1643,-14.4,12.449783755,555420.9659,-462647.0414392589,-8.84786914
1644,-14.5,11.883036162,544560.3077,-450403.569119009,-9.02454083
1645,-14.6,12.241743632,568395.1867,-465637.72478054307,-9.056399829999997
1646,-14.7,12.322466048,570428.011,-467367.8047344026,-9.030501549999997
1647,-14.8,12.114040767,560134.0912,-461041.96821962844,-9.06154266
1648,-14.9,12.120145371000001,564485.6777,-462484.1317172926,-9.085309299999999
1649,-15.0,12.221275655,568920.5626,-466310.5942085018,-9.084676190000003
1650,-15.1,12.625402115,581729.5138,-477477.9143511274,-9.004482920000001
1651,-15.2,12.324273763,564331.6207,-466077.7637630292,-9.00425439
1652,-15.3,12.602463838,579479.1011,-475422.7003957635,-8.98204371
1653,-15.4,12.511219752,575005.8869,-472269.73204868665,-8.987546899999998
1654,-15.5,12.348561375000001,566797.7756,-467850.74944688415,-9.020729799999998
1655,-15.6,12.310546686,570579.8398,-468450.5927501682,-9.060187030000002
1656,-15.73333333,11.800452032,553596.608,-453301.4003370585,-9.146166989999998
1657,-15.86666667,11.401410569,526923.4216,-441379.6893911458,-9.217315839999998
1658,-16.0,11.584456532,540120.0559,-449807.4702786948,-9.24488917
1659,-16.13333333,11.82644734,560600.064,-459139.8996658514,-9.24360635
1660,-16.26666667,11.301560112999999,522754.2839,-437882.4068898604,-9.2250729
1661,-16.4,11.397878509,529689.1564,-443102.8791149392,-9.256168629999998
1662,-16.53333333,11.980983478,566059.4891,-464174.35682743415,-9.224426710000003
1663,-16.66666667,11.646400861,541217.6262,-452496.38118529896,-9.250689110000003
1664,-16.8,11.859023402,564710.3063,-461478.1234960398,-9.265159529999998
1665,-16.93333333,11.571897610999999,539363.9863,-450992.1855463456,-9.27929847
1666,-17.06666667,12.007930208,569109.4913,-466984.49924918526,-9.259446349999997
1667,-17.2,12.042525272999999,570144.6051,-467604.47754085844,-9.245104069999996
1668,-17.2,11.299524458999999,524031.1735,-438938.1470187491,-9.248980609999997
1669,-17.2,11.291157099000001,529654.5133,-439958.6435024648,-9.277353689999998
1670,-17.2,11.584219401999999,541380.7865,-450882.5480285029,-9.267174930000003
1671,-17.2,11.583098625,543107.923,-450848.92528649746,-9.26738049
1672,-17.2,11.265473358,523178.2245,-438070.9903048299,-9.258609329999999
1673,-17.2,11.705751821,555292.9685,-454877.4551833562,-9.252217000000002
1674,-17.2,11.501040412,534846.1742,-447314.75097088976,-9.26033718
1675,-17.2,11.514325549,541952.5826,-448164.63125476835,-9.267226649999998
1676,-17.2,11.321931081999999,529581.3087,-440512.3557653931,-9.263781369999997
1677,-17.2,11.513061121,536002.5447,-448256.4146698379,-9.270142550000003
1678,-17.2,11.508650243,538547.7267,-447893.26510065416,-9.26618251
1679,-17.2,11.388284825,532401.7469,-443294.68619414855,-9.2679763
1680,-17.34166667,11.254693754,527556.5386,-438007.5335755218,-9.26613467
1681,-17.48333333,11.505077455999999,537537.6868,-447691.6230844867,-9.264887090000002
1682,-17.625,11.310778603000001,529662.9905,-440456.4054622695,-9.271737729999998
1683,-17.76666667,11.595259681,551240.7823,-451836.9277336566,-9.277948389999999
1684,-17.90833333,11.560278425,543441.7931,-450447.9218567394,-9.277415410000003
1685,-18.05,11.955661628,566036.7654,-463973.28430779447,-9.23995953
1686,-18.19166667,11.836211558,561008.5556,-459390.8996055803,-9.241029959999999
1687,-18.33333333,11.646219856,553398.4264,-453431.5065375258,-9.26995058
1688,-18.475,11.710227394,552283.6084,-457249.8666977516,-9.296917319999999
1689,-18.61666667,11.466329057,538809.2446,-448680.4641459727,-9.316729129999999
1690,-18.75833333,11.898758283000001,566381.1984,-465038.47380193934,-9.305462259999999
1691,-18.9,11.702648110999998,551818.2109,-457612.6295763508,-9.31031908
1692,-18.85,11.634616623000001,552453.1338,-456062.34897946665,-9.333034089999998
1693,-18.8,11.259456345,529889.8134,-441362.2047912009,-9.333153930000002
1694,-18.75,11.490511834,543522.1686,-451286.1880710312,-9.351114549999998
1695,-18.7,11.805614118,562885.9449,-462460.4614748682,-9.326887409999998
1696,-18.65,11.688615586000001,558283.5253,-458015.1471826636,-9.329695610000002
1697,-18.6,11.46267582,539481.9219,-449287.91923708015,-9.3323161
1698,-18.55,11.710515135,558518.6611,-458617.6972760519,-9.324499269999997
1699,-18.5,11.463448481,547661.9737,-449015.1091332389,-9.326020829999997
1700,-18.45,11.453112118,541011.3939,-448844.96201789036,-9.330900370000002
1701,-18.4,11.576802962999999,552621.4787,-453330.1225723801,-9.32344999
1702,-18.35,11.478973411000002,548156.0551,-449389.3356437723,-9.321169849999997
1703,-18.3,11.498600092999999,538276.0197,-450112.0933304225,-9.320225520000001
1704,-18.25833333,11.741904209,555221.8954,-460025.10140058066,-9.328111020000001
1705,-18.21666667,11.577191703,553353.6889,-454319.77605999267,-9.343490029999998
1706,-18.175,11.731538101,558743.3927,-460687.6511687867,-9.349800090000002
1707,-18.13333333,11.560713479,553042.6305,-453871.25347051176,-9.347570490000003
1708,-18.09166667,11.844874554,564842.5093,-464590.7726922898,-9.33879461
1709,-18.05,11.763410788,562061.7136,-461739.236401366,-9.345751450000002
1710,-18.00833333,11.442433124,537637.3344,-448202.33314861514,-9.32623683
1711,-17.96666667,11.776071424,561529.6606,-461594.10301416053,-9.332769299999995
1712,-17.925,11.764547217,561918.4559,-461590.74215299234,-9.341843390000001
1713,-17.88333333,11.743525760999999,561923.2641,-460862.77088962594,-9.343806399999998
1714,-17.84166667,11.526981643,545756.0505,-451745.91857243935,-9.331024839999998
1715,-17.8,11.696796668000001,558673.0697,-458869.05558063724,-9.340551959999999
1716,-17.89166667,12.142032869,577831.4571,-475524.11173744284,-9.32463516
1717,-17.98333333,12.273399676,581691.3205,-479158.20521117415,-9.295328920000003
1718,-18.075,12.478866541,587157.3910000001,-483915.60928394325,-9.23305028
1719,-18.16666667,12.192002330000001,576114.759,-474243.0174767916,-9.261399490000002
1720,-18.25833333,12.708013456000002,595421.9289,-490945.62055358855,-9.198275940000002
1721,-18.35,12.459297925,583283.1965,-480929.23530930025,-9.190482600000003
1722,-18.44166667,12.788594626,596153.9777,-491469.58291863895,-9.150072450000003
1723,-18.53333333,12.775406956000001,593071.6446,-488623.5508042103,-9.106476299999997
1724,-18.625,12.502959869,584529.2301,-481085.9937037696,-9.161373419999997
1725,-18.71666667,12.810359202,596886.8227,-492156.0383675813,-9.147285199999999
1726,-18.80833333,12.888436477,596875.1741,-492144.43767789664,-9.091657259999998
1727,-18.9,12.818847015000001,593715.1575,-489696.95432817115,-9.09555382
1728,-18.9,12.96674746,590058.1503,-494177.2624411843,-9.074076079999998
1729,-18.9,12.96684746,588868.0921,-492944.9488343773,-9.051378550000003
1730,-18.9,12.96994746,588900.3093,-492996.6475491666,-9.050164200000005
1731,-18.9,12.854384378,585559.5734,-489976.77473886695,-9.07559113
1732,-18.9,12.97094746,589777.007,-493849.36661368,-9.065119019999997
1733,-18.9,12.96854746,589378.0920000001,-493228.3334672741,-9.055394819999997
1734,-18.9,12.96914746,589317.7467,-493200.93079089234,-9.05447281
1735,-18.9,12.96834746,589317.8711,-493196.5114257172,-9.054950230000003
1736,-18.9,12.97194746,589602.1734,-493444.59697387426,-9.056990800000001
1737,-18.9,12.966547460000001,589181.4844,-493103.860735615,-9.05450595
1738,-18.9,12.97044746,589164.7599,-493410.1465112745,-9.05740582
1739,-18.9,12.967947460000001,589142.0922,-493346.63094690826,-9.057985770000002
1740,-18.94166667,12.968647460000001,589340.3797,-493468.72205684986,-9.059738359999997
1741,-18.98333333,12.97534746,590185.6426,-493963.9009259029,-9.06414668
1742,-19.025,12.97274746,590087.5132,-494062.5710969273,-9.06777426
1743,-19.06666667,12.969647460000001,590515.7738,-494000.20301400265,-9.06879669
1744,-19.10833333,12.97754746,591119.5662,-494625.5770261864,-9.074749670000003
1745,-19.15,12.97694746,591569.166,-494832.6308640615,-9.078968179999997
1746,-19.19166667,12.97904746,591910.2545,-495141.77387116227,-9.08317031
1747,-19.23333333,12.98004746,592265.185,-495367.9915354339,-9.086620080000003
1748,-19.275,12.97514746,592033.0837,-495244.580377342,-9.087786989999998
1749,-19.31666667,12.981647460000001,592733.9899,-495772.6832310029,-9.092922559999998
1750,-19.35833333,12.977047460000001,592698.0989,-495744.05486288964,-9.095620490000002
1751,-19.4,12.98264746,593225.9519,-496186.58662352903,-9.09981295
1752,-19.45,12.98464746,593390.4651,-496386.73124294105,-9.102081310000003
1753,-19.5,12.986147460000002,593812.38,-496659.7043470867,-9.106034790000002
1754,-19.55,12.987047460000001,594117.8049,-497020.2903880063,-9.112014469999998
1755,-19.6,12.987047460000001,594574.7383,-497284.34508891637,-9.116855459999996
1756,-19.65,12.987647460000002,594997.4094,-497575.3237481341,-9.121768629999998
1757,-19.7,12.98804746,595329.9213,-497884.5664567194,-9.1271567
1758,-19.75,12.988647460000001,595682.0351,-498185.7308044466,-9.132255729999997
1759,-19.8,12.988647460000001,595989.3817,-498452.0104945239,-9.137136910000002
1760,-19.85,12.989447460000001,596319.0323,-498730.580639132,-9.14168033
1761,-19.9,12.989347460000001,596419.9105,-498924.62560670014,-9.14530756
1762,-19.95,12.98984746,602484.8141,-499211.8983376539,-9.15022106
1763,-20.0,12.99152746,597348.2515,-499596.4869585287,-9.15608614
1764,-20.05,12.99228746,602321.918,-499986.63425390294,-9.16270034
1765,-20.1,12.99327746,601966.9024,-500330.3815794941,-9.168301200000002
1766,-20.15,12.99393746,601695.9278,-500672.0621032036,-9.174096319999997
1767,-20.2,12.995067460000001,601991.0014,-501038.1735699305,-9.180006460000001
1768,-20.25,12.99448746,598900.6195,-501187.52238857513,-9.18315269
1769,-20.3,12.996517460000002,602669.0069,-501665.33702948684,-9.190471850000002
1770,-20.35,12.997177460000001,599784.1327,-502002.7695292283,-9.196186580000003
1771,-20.4,12.99817746,603045.3976,-502341.7698775796,-9.201688750000002
1772,-20.45,12.998867460000001,603222.654,-502654.3805963855,-9.206926279999998
1773,-20.5,12.99939746,603448.0964,-502966.477022139,-9.212267220000001
1774,-20.55,13.00038746,603711.1497,-503303.7795944935,-9.217743210000002
1775,-20.6,13.000987460000001,603943.4926,-503625.0737822578,-9.223201869999997
1776,-20.64166667,12.99494746,603290.9609,-503184.72904574865,-9.219420720000002
1777,-20.68333333,12.995347460000001,603032.0964,-503041.1631186051,-9.216506590000002
1778,-20.725,12.99574746,603085.0449,-503175.57914799487,-9.218685549999996
1779,-20.76666667,12.99594746,603201.1538,-503358.4850828315,-9.221894650000003
1780,-20.80833333,12.996147460000001,603306.5178,-503535.6241700614,-9.224998
1781,-20.85,12.996911460000002,603588.6947,-503770.1477766026,-9.228752049999997
1782,-20.89166667,12.997669460000001,603728.654,-504057.82147253706,-9.233483540000002
1783,-20.93333333,12.99833546,603902.9223,-504317.47887297196,-9.23776668
1784,-20.975,12.99879746,604072.5092,-504557.16688177607,-9.241828650000002
1785,-21.01666667,12.99925746,604266.8505,-504805.8396920287,-9.246056320000001
1786,-21.05833333,13.000187460000001,604466.9106,-505073.2890418063,-9.250293149999997
1787,-21.1,13.00044746,604656.0464,-505316.66105682723,-9.25456536
1788,-21.19166667,13.000787460000002,604843.5948,-505585.7858966343,-9.259252060000001
1789,-21.28333333,12.99964746,604873.8321,-505741.44697408384,-9.262915059999997
1790,-21.375,13.00024746,605035.6292,-506024.06746939686,-9.267663650000003
1791,-21.46666667,13.000847460000001,605263.6597,-506390.97010397265,-9.27395533
1792,-21.55833333,13.00124746,605534.7683,-506775.8264706955,-9.280717979999999
1793,-21.65,13.00204746,605801.5161,-507181.94031222985,-9.287583759999997
1794,-21.74166667,13.00244746,606045.0395,-507578.13723438716,-9.294553030000003
1795,-21.83333333,13.00324746,606308.2986,-507990.4734689634,-9.301531259999997
1796,-21.925,13.003847460000001,606542.2032,-508395.4159392581,-9.308516419999997
1797,-22.01666667,13.00474346,606938.0691,-508834.6364521821,-9.315916479999999
1798,-22.10833333,13.00590446,607477.0536,-509313.23519307456,-9.323846439999997
1799,-22.2,13.00680146,607996.9596,-509775.38515932177,-9.331663290000002
1800,-22.25,12.99894746,607891.238,-509809.3732679656,-9.337924049999998
1801,-22.3,12.998347460000002,608038.1581,-509893.2011342587,-9.339890590000003
1802,-22.35,12.99874746,608129.439,-509957.4596305593,-9.340780189999997
1803,-22.4,12.99894746,608295.1733,-510076.6541159228,-9.342819700000007
1804,-22.45,12.998547460000001,608407.9326,-510151.1276467191,-9.344471339999998
1805,-22.5,12.999347460000001,608644.9215,-510376.9262558896,-9.348031980000002
1806,-22.55,12.99874746,608758.8395,-510430.5689064524,-9.349446030000003
1807,-22.6,12.99894746,608946.9877,-510616.26371910097,-9.35270346
1808,-22.65,12.999947460000001,609232.9431,-510894.2634988395,-9.357075610000003
1809,-22.7,12.999347460000001,609408.7325,-510994.6199929583,-9.35934562
1810,-22.75,13.00024746,609679.2679,-511264.7593100826,-9.36364519
1811,-22.8,13.000647460000001,609950.4213,-511512.108417082,-9.367887070000002
1812,-22.70833333,12.994547460000001,609015.2154,-511264.7685339694,-9.367752680000002
1813,-22.61666667,12.993947460000001,608676.804,-510977.6686335056,-9.362924550000002
1814,-22.525,12.99354746,608218.0618,-510591.01783808164,-9.356127749999999
1815,-22.43333333,12.992247460000002,607436.3026,-509904.4344340134,-9.344481629999997
1816,-22.34166667,12.991647460000001,606834.9628,-509404.25522215053,-9.33574651
1817,-22.25,12.99214746,606465.6972,-509100.80661960045,-9.329826200000007
1818,-22.15833333,12.991547460000001,605755.7172,-508486.1671345478,-9.318992629999997
1819,-22.06666667,12.99104746,605060.811,-507876.5889273445,-9.308179170000003
1820,-21.975,12.99144746,604390.3523,-507324.57745363127,-9.297775819999998
1821,-21.88333333,12.99124746,603775.8318,-506798.0395163048,-9.28826891
1822,-21.79166667,12.990147460000001,602940.0371,-506059.03283981443,-9.275510250000004
1823,-21.7,12.990747460000001,602325.2711,-505553.6496682638,-9.265819149999999
1824,-21.41666667,12.99044746,601264.4557,-504648.45850429067,-9.249442350000002
1825,-21.13333333,12.976942490999999,598686.2565,-502470.8235926443,-9.21911386
1826,-20.85,12.901408157,591308.3383,-495270.910095496,-9.140215070000004
1827,-20.56666667,12.933332747,587613.6517,-493061.46389023226,-9.076978760000003
1828,-20.28333333,12.887935777000001,581709.8697,-487959.69084685785,-9.014700320000003
1829,-20.0,12.840335600000001,577270.9988,-484220.89197984355,-8.97879091
1830,-19.71666667,12.781992267,572461.4633,-480074.9373147428,-8.942546210000003
1831,-19.43333333,12.738723254,567989.5774,-476172.6994462738,-8.8999855
1832,-19.15,12.682307945,562395.0089,-471226.673243429,-8.846719970000002
1833,-18.86666667,12.615863363999999,558604.8027,-466542.0556733859,-8.8049021
1834,-18.58333333,12.564397605,554452.6271,-463334.0316266492,-8.780176339999997
1835,-18.3,12.5072268,552152.7963,-459786.1538611931,-8.75277114
1836,-18.11666667,10.689574804,486635.8515,-397175.697520168,-8.84652982
1837,-17.93333333,11.145166742,507357.7581,-415589.1013883473,-8.87826879
1838,-17.75,11.233714047000001,514194.4234,-417261.60511905426,-8.843735989999999
1839,-17.56666667,11.020934405,503877.8763,-410564.5693245132,-8.869798629999998
1840,-17.38333333,11.047194634000002,511483.3141,-412804.64335395774,-8.896993590000001
1841,-17.2,10.950588649000002,507985.5239,-409025.34395486733,-8.893310649999997
1842,-17.01666667,10.914977958000001,518335.7824,-407841.5762587937,-8.896503279999997
1843,-16.83333333,10.853307378999999,514097.155,-405565.03961802163,-8.897113230000002
1844,-16.65,10.848426066,512396.3419,-405445.6317191641,-8.898495840000002
1845,-16.46666667,10.738347388000001,512205.8352,-401356.2271180911,-8.899042190000003
1846,-16.28333333,10.219713156,464857.6242,-384983.7708895374,-8.969214809999997
1847,-16.1,10.786467054000001,514446.3354,-405509.07042133616,-8.95101039
1848,-15.95833333,10.77107619,512233.1938,-403456.9837667542,-8.918439059999997
1849,-15.81666667,10.777347658999998,513450.1406,-404556.2584403603,-8.9375347
1850,-15.675,10.337016710000002,490474.7803,-390416.9733640988,-8.992577339999997
1851,-15.53333333,10.564106492999999,508635.5237,-400003.2192015272,-9.015325789999999
1852,-15.39166667,10.028708343,461708.6122,-381859.6715431142,-9.065870330000003
1853,-15.25,10.478677849,507338.1062,-398471.6562822142,-9.054024299999995
1854,-15.10833333,10.094728101000001,470398.0885,-384252.5559464907,-9.063018130000003
1855,-14.96666667,10.370711379000001,505345.1051,-393929.513015057,-9.044002650000003
1856,-14.825,10.004611286000001,474899.8084,-380242.26540621696,-9.049214419999998
1857,-14.68333333,9.590534089,437471.1938,-366656.1942293945,-9.102631099999996
1858,-14.54166667,9.982668844,490567.5451,-381776.23570197646,-9.10569159
1859,-14.4,9.808611886,465555.1282,-375099.872255477,-9.105212280000003
1860,-14.4,10.319157096,468065.9734,-391941.8203093137,-9.043323999999998
1861,-14.4,10.349106193000003,482156.8797,-388651.0154605651,-8.941444250000004
1862,-14.4,10.275778118,459173.0215,-385113.6773773843,-8.923288499999998
1863,-14.4,10.625781624,503528.0775,-395893.88379753946,-8.870919039999997
1864,-14.4,10.36683272,473001.1199,-385711.99429744197,-8.858654479999998
1865,-14.4,10.32903332,484194.0709,-385388.4819153367,-8.883615679999998
1866,-14.4,10.287706078,477444.0114,-384699.2643043712,-8.903351460000003
1867,-14.4,10.413770791,490977.6861,-389319.42214603996,-8.901204219999997
1868,-14.4,10.208777157,455573.7387,-382126.64805046626,-8.912187410000001
1869,-14.4,10.223827877999998,477109.7075,-383749.98161942995,-8.936872209999997
1870,-14.4,10.406654636999999,499458.7982,-390057.8056722274,-8.924184510000003
1871,-14.4,10.362909585,475391.7638,-387712.265085781,-8.907965789999999
1872,-14.30833333,10.246371588,458810.9166,-383937.094825008,-8.921557569999997
1873,-14.21666667,10.227156092,482303.9332,-383651.8895089104,-8.931680239999999
1874,-14.125,9.907714493,445490.5623,-373349.8491088262,-8.972081430000003
1875,-14.03333333,10.314229972999998,498567.3034,-387858.33978928946,-8.953380330000002
1876,-13.94166667,10.066806566999999,452142.0766,-377924.60379399155,-8.938489869999998
1877,-13.85,10.198773808999999,482572.005,-382375.48491305497,-8.926738039999996
1878,-13.75833333,10.054480019,449370.2506,-376988.3495059207,-8.927277259999997
1879,-13.66666667,9.997233662000001,456003.5606,-375257.13908666593,-8.93716611
1880,-13.575,10.038828142,460994.6128,-376674.23540108354,-8.9337461
1881,-13.48333333,10.127072606000002,453877.4774,-378367.37001155765,-8.895706840000003
1882,-13.39166667,9.990965369000001,447946.6641,-373528.0077219176,-8.90156623
1883,-13.3,9.837237896000001,447621.5568,-368330.85336579825,-8.914882730000002
1884,-13.25833333,10.071548421000001,450464.6837,-377240.13008607546,-8.918100260000003
1885,-13.21666667,10.028388944,446776.9878,-374825.66252540104,-8.899156769999998
1886,-13.175,10.365293072,491394.6462,-385057.0381737142,-8.844925709999998
1887,-13.13333333,10.259908998,455665.5447,-379655.7592736424,-8.810431790000003
1888,-13.09166667,10.197080380000003,451869.2245,-377404.14206654514,-8.812142860000002
1889,-13.05,10.277849756,456513.9229,-380100.95705225365,-8.805365909999999
1890,-13.00833333,9.977092038,441607.8197,-370118.9535573217,-8.832589700000007
1891,-12.96666667,10.347716168,481414.7713,-383654.7661897139,-8.827684429999998
1892,-12.925,10.05965783,446524.4899,-372502.08430437394,-8.816499919999998
1893,-12.88333333,9.734988414,433561.0109,-363376.9135638068,-8.887356519999997
1894,-12.84166667,10.292891983999999,478321.8733,-382972.7594116583,-8.858928130000002
1895,-12.8,10.208438482999998,451747.2677,-377632.5445994486,-8.80766542
1896,-12.84166667,10.227684144,453930.9109,-378409.2752162617,-8.809173729999998
1897,-12.88333333,10.391459598,460288.0416,-383239.3430715808,-8.781005380000003
1898,-12.925,10.325070869,456458.0434,-380630.77086242195,-8.777312539999997
1899,-12.96666667,10.112525993999999,446366.4547,-373701.58788831433,-8.798649179999998
1900,-13.00833333,10.388775179,468500.8923,-383926.52575016976,-8.799023560000002
1901,-13.05,10.462710322000001,486038.7605,-384967.0231931202,-8.760523059999997
1902,-13.09166667,10.042593629,443196.945,-371406.9538896543,-8.805516820000001
1903,-13.13333333,10.513615951999999,495459.9217,-388743.8806007826,-8.803637799999997
1904,-13.175,10.348879794999998,457768.6447,-381744.6200723887,-8.782745380000001
1905,-13.21666667,10.645154276000001,496459.2201,-391249.98828336527,-8.750907380000001
1906,-13.25833333,10.611031673,497827.2739,-388780.5652247695,-8.723638200000003
1907,-13.3,10.492624503999998,468592.1069,-385130.62762205215,-8.739259509999997
1908,-13.35,10.721048471,489944.0888,-392967.113848876,-8.72709407
1909,-13.4,10.704513381999998,469490.7833,-391594.2578933099,-8.710038910000002
1910,-13.45,10.870320185999999,502467.5174,-396499.05376649165,-8.684614160000002
1911,-13.5,10.957867169,501472.0232,-397550.2193173534,-8.638069129999998
1912,-13.55,10.883210478,488738.2272,-394958.8795857996,-8.64063308
1913,-13.6,11.056304221,509304.1616,-399912.395942093,-8.612031219999999
1914,-13.65,11.19011969,504157.4768,-402226.7070887252,-8.55828769
1915,-13.7,10.758371084,464604.8621,-389114.8142387372,-8.61156244
1916,-13.75,11.210694972,507260.4183,-405055.9941670491,-8.602669470000002
1917,-13.8,11.265775842,506292.0724,-405284.2148607823,-8.56543242
1918,-13.85,11.266743899,505654.973,-404942.92771157995,-8.557484189999997
1919,-13.9,11.403197697,508678.7141,-409135.78383548016,-8.542628520000001
1920,-14.08333333,12.214290093999999,543362.6636,-446703.360824751,-8.707664729999998
1921,-14.26666667,12.350869872999999,552866.4854,-451409.0257622166,-8.702086620000003
1922,-14.45,12.278509167000001,541255.1386,-445815.52838105184,-8.644905739999999
1923,-14.63333333,12.602657554999999,553107.5842,-453708.82688600913,-8.571677100000002
1924,-14.81666667,12.640464237999998,556760.4403,-454022.586632498,-8.551949819999997
1925,-15.0,12.785187426,558725.1645,-460182.18613193475,-8.569853809999998
1926,-15.18333333,12.823451224,556921.0731,-462760.2744098741,-8.592150099999998
1927,-15.36666667,12.842687588,556455.1657,-464460.5208540202,-8.610801870000003
1928,-15.55,12.889237362000001,559860.7704,-466975.0803777009,-8.626153729999999
1929,-15.73333333,12.912461872,566022.8619,-468566.5844870427,-8.639984660000003
1930,-15.91666667,12.941557937999999,566439.6573,-470393.88664706756,-8.654177879999999
1931,-16.1,12.966621514,566643.7551,-472081.7019802758,-8.668441899999998
1932,-16.15,12.905181772,562508.9205,-470066.37993982993,-8.672529269999998
1933,-16.2,12.915526822,566956.0694,-470356.0728766289,-8.670923200000004
1934,-16.25,12.924273279,563477.951,-470743.1377485847,-8.672185820000003
1935,-16.3,12.900087805,564251.6964,-470668.1826899385,-8.68706126
1936,-16.35,12.906576452,565319.0835,-471719.4440766078,-8.702087169999999
1937,-16.4,12.909318224000002,565164.1257,-472077.65476359474,-8.70684568
1938,-16.45,12.918877788,565675.7829999999,-473104.1570427866,-8.719321350000001
1939,-16.5,12.92269476,566501.9115,-473367.70512431464,-8.72160169
1940,-16.55,12.930215618,567191.0033,-474527.3790403622,-8.737882849999998
1941,-16.6,12.936001045,569349.7145,-475492.55079365673,-8.751739559999997
1942,-16.65,12.938954264000001,568193.7025,-475148.85675042897,-8.74341758
1943,-16.7,12.946705124000001,570631.3579,-476039.70899830584,-8.754566259999997
1944,-16.83333333,12.865436321999999,566170.5531,-472733.1513963335,-8.748674309999998
1945,-16.96666667,12.859708984000001,565431.8688,-472136.17116236035,-8.741517729999998
