,t41,t42,t43,t44,t45,t5,t6
1748,23.4971553884,23.4908687872,23.4999560541,23.4837602127,23.4956140415,23.4708389517,23.5053621244
1749,23.5087973471,23.5071981301,23.5102127543,23.5064565596,23.5084935188,23.5131651391,23.5096450619
1750,23.5094882294,23.5116892079,23.5099792232,23.5094145165,23.5096516474,23.5582090864,23.5096436572
1751,23.5109501632,23.5112553303,23.5095024551,23.5098097318,23.5097560053,23.5870698151,23.5097635532
1752,23.5096908869,23.5105229358,23.5111069012,23.5098428933,23.5097507698,23.6004301836,23.5097362909
1753,23.5106817021,23.5099421682,23.5096564184,23.5098444455,23.5097458929,23.6056187199,23.5097302468
1754,23.5107039288,23.5110095854,23.5102566485,23.5098422318,23.5097413616,23.6081554595,23.5097256472
1755,23.5094264416,23.509989916,23.5103949829,23.5098397839,23.5097372753,23.6102579359,23.5097212214
1756,23.5111390036,23.5089566285,23.5102132732,23.5098372136,23.5097334337,23.6122475708,23.5097169557
1757,23.5093725767,23.5092934276,23.5111519532,23.5098345826,23.509729728,23.6140300869,23.5097127652
1758,23.5110508264,23.5108533191,23.5104836546,23.5098317957,23.5097261298,23.6155667945,23.5097086486
1759,23.5095697118,23.5091860099,23.5111680564,23.5098290041,23.509722697,23.616958721,23.5097046031
1760,23.7834387044,23.7780766792,23.7873968582,23.7707612229,23.7864325765,23.6249926279,23.7944987414
1761,23.799377519,23.7986527533,23.7999306632,23.7962343672,23.7986221292,23.6743707195,23.7995887481
1762,23.8016413101,23.8020851632,23.7999503306,23.7993578646,23.7996220677,23.7257637816,23.7995947139
1763,23.8008095187,23.8010516846,23.8011057622,23.7997916744,23.7997221218,23.7595765001,23.7997603674
1764,23.8009992126,23.799631456,23.8008450407,23.799819803,23.7997124242,23.7764933357,23.799724081
1765,23.8007445493,23.8005176952,23.7998636559,23.7998206759,23.7997080726,23.7840670858,23.7997172301
1766,23.7995647555,23.7993030515,23.8003022669,23.7998186473,23.7997043742,23.788240834,23.799712381
1767,23.801094234,23.8008534646,23.8005594999,23.7998167636,23.799701197,23.7915970937,23.7997074473
1768,23.8005611304,23.8000956012,23.8004542166,23.7998150652,23.7996982894,23.7947565532,23.7997025943
1769,23.7995539993,23.8014913813,23.8000857168,23.7998133321,23.7996954877,23.7976430735,23.7996977329
1770,23.8013663066,23.800052627,23.8004136882,23.7998114199,23.7996928024,23.8002183057,23.7996928091
1771,23.8006916404,23.8007239994,23.7996003003,23.7998095668,23.7996902611,23.8025651058,23.7996876938
1772,23.4120754287,23.4092266209,23.4111399436,23.4220842223,23.4189424159,23.7909552836,23.41037778
1773,23.3999056438,23.4016170615,23.4001000607,23.4002848195,23.3998694539,23.7293848893,23.4000229913
1774,23.3998581639,23.4004838138,23.3998494846,23.399969344,23.3997251129,23.6553431597,23.3997980369
1775,23.4001681689,23.4003504706,23.3998327325,23.3997777223,23.3996464897,23.6099821476,23.4003769765
1776,23.4000172377,23.4004329777,23.4006077707,23.399785828,23.3996637281,23.5928067816,23.3996543443
1777,23.3998205954,23.400737315,23.4008492453,23.399795835,23.3996691105,23.5896411091,23.3996298161
1778,23.4009707027,23.4005069273,23.4007744017,23.3998058391,23.3996734885,23.5902337408,23.3996296148
1779,23.4008313927,23.3995051745,23.4006538647,23.3998107753,23.3996758966,23.5909632603,23.3996283988
1780,23.4010343663,23.3999470421,23.4005561154,23.3998118809,23.3996769397,23.5915814349,23.3996277024
1781,23.3999201473,23.4004389552,23.4003801338,23.3998115432,23.3996773798,23.5925136223,23.3996269217
1782,23.399591498,23.4000248408,23.3998235483,23.3998112008,23.3996777818,23.5938720176,23.3996261314
1783,23.4009087463,23.4007007312,23.3997961062,23.3998112445,23.3996782602,23.595530289,23.3996253483
1784,23.7345235902,23.7327190336,23.7356549665,23.72905912,23.7359729451,23.6261621387,23.7384105557
1785,23.7406650084,23.7407473281,23.7399941469,23.7394399765,23.7395577205,23.6909076296,23.7402150739
1786,23.7411353588,23.7396098869,23.7400750609,23.739715097,23.739700415,23.7479876045,23.7402185145
1787,23.7401682381,23.7421574492,23.7408350955,23.7399017743,23.7397641931,23.7813327931,23.739781189
1788,23.7411348909,23.7418000011,23.7411207795,23.7398934175,23.7397475447,23.7965219807,23.739758873
1789,23.739336511,23.7416712379,23.7399357741,23.7398806173,23.7397398534,23.8031180434,23.7397575199
1790,23.7402342166,23.7395606871,23.7401516967,23.7398671774,23.7397325802,23.8069640069,23.7397558064
1791,23.739508743,23.7412054685,23.7403465927,23.739859391,23.7397275225,23.8102193797,23.7397544034
1792,23.7407124074,23.74143263,23.7403238408,23.7398565491,23.7397243469,23.8132508867,23.7397530111
1793,23.7393031782,23.7408351973,23.7401062234,23.739856174,23.7397221499,23.8159811829,23.740173441
1794,23.7393885331,23.7405335546,23.7406498826,23.7398560625,23.7397202625,23.8183577871,23.7397596442
1795,23.7407459886,23.7407500788,23.7399990693,23.7398564013,23.7397181996,23.8205475616,23.739748748
1796,23.5627933566,23.5649102366,23.560914092,23.5788095392,23.5682657779,23.818025679,23.5583506506
1797,23.5501084237,23.5533768159,23.5508387805,23.5534974673,23.5509742624,23.7910091395,23.5497121972
1798,23.5507202674,23.5521491087,23.5498894912,23.5503818759,23.5497927859,23.75554353,23.5497263707
1799,23.550624561,23.5504552828,23.5500469126,23.5498682537,23.5496559097,23.7319428373,23.5496146302
1800,23.5498373581,23.5494023222,23.5507452158,23.5498090161,23.5496518592,23.7219852969,23.5504269932
1801,23.5505112651,23.5492961616,23.550351313,23.5498024358,23.5496519487,23.7195801941,23.5496570536
1802,23.5502592256,23.5492117252,23.5505120999,23.5498036414,23.5496527174,23.7196443293,23.5496295345
1803,23.5501917875,23.5503414613,23.5503981373,23.549805108,23.5496532897,23.7200961947,23.550424592
1804,23.5496708002,23.5490206821,23.5507469302,23.5498058259,23.5496536392,23.7206397494,23.5496527997
1805,23.5495693705,23.5499089914,23.550462042,23.5498062523,23.5496538789,23.7213802534,23.5496253581
1806,23.5501151492,23.5510152638,23.5504045925,23.5498064986,23.5496540108,23.7223673392,23.5496247047
1807,23.5509963458,23.5506697397,23.5496402265,23.549806572,23.5496541272,23.7235573469,23.5496228064
1808,23.6259844791,23.6247430118,23.627079544,23.6192523987,23.623780049,23.7286876532,23.6275585454
1809,23.6308288527,23.6295093666,23.6305258253,23.6283821095,23.6291833175,23.7450214411,23.6296247921
1810,23.631085266,23.6295950202,23.6300623925,23.6295926116,23.629615988,23.7639650628,23.6295926253
1811,23.6301923557,23.629100033,23.6305266965,23.6297848767,23.6296680226,23.7778940518,23.6296412673
1812,23.6295356209,23.6306175496,23.630257153,23.6298031662,23.6296719774,23.786542743,23.629630854
1813,23.6307888708,23.6309856223,23.6296490007,23.6298034104,23.629674849,23.7924025507,23.6296286585
1814,23.6308066008,23.6302858435,23.6300071716,23.629801338,23.629676657,23.7974045279,23.6296272729
1815,23.6305075775,23.6291271507,23.6301598002,23.629799406,23.6296779085,23.8022763556,23.6296258969
1816,23.6307067896,23.6316533521,23.6305893792,23.6297981299,23.6296789601,23.8070927758,23.6296245782
1817,23.6302952937,23.6309298259,23.6302894887,23.6297974691,23.6296799037,23.8118335685,23.6296232994
1818,23.6310229166,23.6316892675,23.6300884203,23.6297970525,23.629680769,23.816456306,23.6296220582
1819,23.6300700971,23.6308670872,23.630389141,23.629796962,23.6296815987,23.8209938097,23.6296208527
1820,23.6586760499,23.6571826457,23.6594754579,23.6557912113,23.6573703051,23.8257715506,23.6587376869
1821,23.6593528233,23.6600447636,23.6599919403,23.6592657656,23.6594993706,23.8330769669,23.659616686
1822,23.6603187729,23.6610729452,23.6604473547,23.6597099777,23.6596609513,23.8406078182,23.6604036399
1823,23.6608927911,23.65916415,23.6604937702,23.6597786072,23.659677916,23.8459644646,23.6596458951
1824,23.6613287156,23.6593845099,23.6608037974,23.6597844788,23.6596769384,23.8491917856,23.6596146677
1825,23.6599054279,23.660220692,23.6607674708,23.659784354,23.6596759891,23.8512720472,23.6596129444
1826,23.659467642,23.662212504,23.6604167224,23.6597835456,23.6596750057,23.8529837182,23.6596101295
1827,23.6608453848,23.661460128,23.6596455616,23.659782877,23.6596740813,23.8546158093,23.6596080474
1828,23.6612227981,23.660436611,23.6605973509,23.6597820931,23.6596731587,23.8561857308,23.6596059487
1829,23.6594600947,23.660785693,23.6600996238,23.6597814041,23.659672306,23.8576727423,23.6596038905
1830,23.659579832,23.6606277081,23.6602268212,23.6597808166,23.6596714501,23.8590610049,23.6596018786
1831,23.6610182558,23.6604578956,23.660783152,23.6597801522,23.6596706655,23.8603920425,23.6595999107
1832,23.5091954795,23.5139116349,23.5086229352,23.5233931778,23.5154022037,23.8546199913,23.5068939355
1833,23.500471877,23.502803755,23.5007272982,23.5027707406,23.5008557792,23.8310688627,23.4996476443
1834,23.5012362539,23.5010086376,23.4999558328,23.5002417375,23.4997913755,23.8006778003,23.499648964
1835,23.4998764226,23.5010506214,23.5005823038,23.4998392567,23.4996685069,23.7805889679,23.4995496536
1836,23.500387442,23.5018060334,23.4998048881,23.4997968643,23.4996650711,23.7721097412,23.5003501374
1837,23.5007152395,23.5023647306,23.500435222,23.4997910717,23.499665146,23.7699565289,23.4995961164
1838,23.5004121945,23.4996297894,23.4997638918,23.4997907198,23.4996654264,23.7698179791,23.4995690028
1839,23.5002530944,23.4989925498,23.5004132598,23.49979159,23.4996660329,23.7699074378,23.4995701899
1840,23.4998008344,23.499108483,23.50042802,23.4997927131,23.4996668236,23.7699911575,23.4995700987
1841,23.5003698659,23.5010443618,23.5005847425,23.4997937466,23.4996676176,23.7701896352,23.4995706625
1842,23.4994671099,23.5009856046,23.499941884,23.4997945522,23.4996682678,23.7705868796,23.4995711395
1843,23.5009043386,23.5013547904,23.5005286699,23.4997953782,23.4996688904,23.7711132811,23.4995715928
1844,23.6528908945,23.6490199626,23.6530348746,23.6432682708,23.6519448129,23.791181934,23.6578273674
1845,23.6609868093,23.6598590803,23.6602830567,23.6579602328,23.6592480574,23.8266882884,23.6597146241
1846,23.6606818397,23.660845115,23.6607945558,23.6596308287,23.6597278357,23.8620951685,23.660377451
1847,23.660763133,23.6595291992,23.6606646125,23.659888354,23.6597945877,23.885362161,23.6600641266
1848,23.6601228578,23.6614457498,23.6604736667,23.6599045129,23.6597975787,23.897596455,23.6601546231
1849,23.6610386413,23.6612861861,23.660025781,23.6599017926,23.6598014045,23.9038830546,23.6602980895
1850,23.6592531072,23.6601665013,23.660099985,23.6598960174,23.6598036095,23.9079094849,23.6602027983
1851,23.6597013734,23.6598978002,23.6612184871,23.6598915443,23.6598052961,23.9111576011,23.6599071855
1852,23.6602736091,23.6611617449,23.660250833,23.6598886411,23.6598068279,23.9140121495,23.6601252309
1853,23.6595604581,23.6607438422,23.6596546708,23.6598871394,23.6598083412,23.9165092839,23.660099962
1854,23.6592510146,23.6606660658,23.6610227319,23.6598862966,23.6598097635,23.9186631512,23.6599624595
1855,23.6604420671,23.6594400918,23.660209015,23.659886025,23.6598111262,23.9205636361,23.6599595603
1856,23.3184867095,23.3184250421,23.3184809124,23.3292441472,23.3230605686,23.8906590093,23.3169289228
1857,23.3093793996,23.3113635421,23.3095280278,23.3102368412,23.3099347214,23.8461278427,23.3105633205
1858,23.3108518021,23.311116793,23.3102716242,23.3100261689,23.3098681464,23.7903881885,23.3102041178
1859,23.3102608214,23.3104674134,23.3107820121,23.3098848502,23.3098157611,23.752750958,23.3100789295
1860,23.3108086134,23.310947684,23.3098618632,23.3098962248,23.3098336412,23.73412129,23.3102016189
1861,23.3100290909,23.3109294608,23.3102892145,23.3099035951,23.3098413259,23.725807605,23.3099538193
1862,23.3102011303,23.3098398566,23.3102308871,23.3099100075,23.3098475395,23.7208651078,23.3103073594
1863,23.3096093791,23.3111651607,23.3104604039,23.3099138738,23.3098522399,23.7164071871,23.3102242994
1864,23.3114163119,23.3099948064,23.3101190391,23.309915825,23.3098558412,23.7119579584,23.3102771573
1865,23.3100763342,23.3104307735,23.3106187033,23.3099169961,23.3098588446,23.7076782273,23.3104245643
1866,23.3099662526,23.3117292834,23.3095117802,23.3099182281,23.3098615782,23.7036197974,23.3100722175
1867,23.3105175906,23.3098133146,23.3107560303,23.3099196188,23.3098641451,23.6997767151,23.3101460436
1868,23.3957770743,23.3938056952,23.3954645342,23.3908064505,23.3951428648,23.7046256926,23.3983110934
1869,23.3997819639,23.3985536628,23.3997825484,23.398949315,23.399577126,23.7152703086,23.4000509681
1870,23.4003193158,23.4006365582,23.4009249586,23.3997987176,23.3998455862,23.7284715547,23.400201864
1871,23.4006776147,23.4019584783,23.3996553059,23.3999121352,23.3998741946,23.737400015,23.3999044642
1872,23.4013025401,23.4001297829,23.3999185422,23.3999190952,23.3998746108,23.7416307625,23.4000517824
1873,23.3996415928,23.4012079965,23.4005342755,23.3999196854,23.3998760251,23.743183741,23.3998682758
1874,23.4008234827,23.4017910047,23.4003329465,23.3999196482,23.3998772644,23.7437417611,23.3998625376
1875,23.4010159654,23.3995494509,23.4006314033,23.3999196256,23.3998783564,23.7440645772,23.4003806085
1876,23.4009297269,23.4004193795,23.4006144219,23.3999197595,23.3998793727,23.7442855394,23.4004550303
1877,23.4014940388,23.400932271,23.4012817487,23.3999200475,23.3998803208,23.7444023813,23.4001162527
1878,23.4000424489,23.398711138,23.4001269788,23.3999203571,23.399881201,23.7444395362,23.4001003243
1879,23.4014470309,23.3996101878,23.3992722817,23.3999207481,23.3998820555,23.7443660666,23.4002413913
1880,23.2691961066,23.2716990568,23.2658883331,23.2766723991,23.270382098,23.7342140729,23.2631324687
1881,23.2607007136,23.2627168001,23.2609504394,23.2616009007,23.2604478965,23.716630943,23.2604138468
1882,23.2611195475,23.2617858224,23.2599412087,23.2601368047,23.2599325981,23.6932256552,23.260223559
1883,23.2598798078,23.259043912,23.2593871621,23.259946779,23.2598863906,23.6762831529,23.2598984642
1884,23.2614519547,23.260318719,23.260273543,23.2599335478,23.2598887996,23.6672560989,23.2601653604
1885,23.2591171165,23.2618738436,23.2596302109,23.2599335785,23.2598906859,23.6629229408,23.2602066816
1886,23.2591484157,23.261061881,23.2594821481,23.2599349276,23.2598924425,23.6603032586,23.260102339
1887,23.2589072158,23.2607834224,23.2610977915,23.259936345,23.2598941191,23.6580765325,23.2600859821
1888,23.2593943467,23.2597623346,23.25993552,23.2599378023,23.2598957455,23.6559741037,23.2602762196
1889,23.2612534239,23.260164358,23.2604914154,23.2599391923,23.2598972982,23.6540045313,23.2601811549
1890,23.2614548856,23.2599177143,23.260596693,23.2599405244,23.2598987971,23.6522188199,23.2601166768
1891,23.2591034191,23.2608808113,23.2602993022,23.2599418431,23.2599002384,23.6505497549,23.260328163
1892,23.4955345035,23.4897531659,23.4991364076,23.4865105869,23.4990127129,23.6620164312,23.5059719459
1893,23.5103257638,23.5091058292,23.5096151859,23.5075062658,23.5092089008,23.6934797599,23.509866836
1894,23.5099562117,23.5097294516,23.510934134,23.5104698473,23.5098789851,23.730353608,23.5102332974
1895,23.510673625,23.509320122,23.509866925,23.5106136099,23.5099323881,23.7550734496,23.5103035254
1896,23.5110371436,23.5107602363,23.5095804767,23.5106779588,23.5099359287,23.7666140237,23.5104947107
1897,23.5095971938,23.5088030258,23.5101542849,23.5101291913,23.5099402643,23.7703685223,23.5104899219
1898,23.5089991448,23.509573706,23.5109086838,23.508511302,23.5099444095,23.7709904846,23.5100596878
1899,23.5104535638,23.5105253351,23.5100521254,23.5085477443,23.5099484524,23.7706957637,23.5100480134
1900,23.5108911127,23.5094915373,23.5099768345,23.5105815818,23.5099524185,23.7700769522,23.5100023498
1901,23.5089545865,23.5117740857,23.5091131914,23.511077916,23.5099563093,23.769097148,23.5103901471
1902,23.5104690141,23.5110814186,23.5093134724,23.5090109159,23.509960121,23.7677903661,23.5101928295
1903,23.509299691,23.5099891427,23.510036615,23.5109856111,23.5099638516,23.7661738546,23.5105859593
1904,23.2934683568,23.2962699238,23.2909217988,23.307489887,23.2979294282,23.7529379402,23.583074852
1905,23.2822327925,23.2823270274,23.2800663934,23.2839871524,23.2808064197,23.7259948454,23.6811872
1906,23.2800606471,23.2792234801,23.2806313599,23.2804414232,23.2800295633,23.6883585783,23.7623680414
1907,23.2809401566,23.2795691217,23.2804811931,23.2800638271,23.279985527,23.6599167387,23.8141545378
1908,23.2798913388,23.2813827899,23.2791747397,23.280028754,23.2799883591,23.6442218147,23.8424114049
1909,23.2803149938,23.2801577215,23.2804280894,23.2800273688,23.2799929054,23.6366677455,23.8568494052
1910,23.2787416339,23.2805245371,23.2799408206,23.2800291259,23.2799971459,23.632387982,23.8644951745
1911,23.2792152637,23.279429714,23.2799380011,23.2800312127,23.2800011389,23.6288979058,23.8689219404
1912,23.2808677653,23.2808243055,23.2792559847,23.2800334448,23.2800049794,23.6255719853,23.8715551589
1913,23.2798082489,23.2780944196,23.2800916792,23.2800357927,23.2800087091,23.6224709231,23.8729323523
1914,23.2806445704,23.279864363,23.280529363,23.2800382108,23.2800123417,23.619600815,23.8733493047
1915,23.2801371137,23.278868292,23.2809440384,23.2800406585,23.2800158831,23.6169646607,23.8730525012
1916,23.5622407036,23.5560283097,23.5662211953,23.5500830551,23.5667969477,23.6228622632,23.868816688
